#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Hit	PID	QCov
HQ821767_1_836	S1	OP3Div1	45.8	50.5	AF524029	89.4	83.0
HQ883425_1_625	S1	OP3Div2	45.5	48.8	EU386085	89.7	99.7
HQ883382_1_878	S1	OP3Div3	63.1	65.4	DQ404728	90.7	97.6
HQ883379_1_878	S1	OP3Div3	63.1	65.4	DQ404728	90.6	97.6
HQ883054_1_644	S1	OP3Div1	51.5	46.0	AF524029	90.5	96.4
HQ883431_1_663	S1	OP3Div3	46.1	51.6	DQ404728	86.3	99.4
HQ883386_1_877	S1	OP3Div3	63.1	65.4	DQ404728	90.7	97.6
HQ883385_1_867	S1	OP3Div3	64.2	65.8	DQ404728	85.4	99.4
HQ883380_1_744	S1	OP3Div2	50.0	57.1	EU386085	89.1	99.2
HQ883435_1_759	S1	OP3Div3	60.6	58.1	DQ404728	89.3	99.9
HQ883392_1_865	S1	OP3Div4	64.2	65.8	EU386021	91.4	100.0
HQ883387_1_878	S1	OP3Div3	63.1	65.4	DQ404728	90.8	97.6
HQ883388_1_878	S1	OP3Div3	63.1	65.4	DQ404728	90.5	97.6
HQ883439_1_760	S1	OP3Div3	60.6	58.2	DQ404728	90.0	100.0
HQ883414_1_657	S1	OP3Div4	45.6	51.1	EU386021	94.2	100.0
HQ883393_1_846	S1	OP3Div3	60.2	63.9	AB232814	86.7	97.0
HQ883412_1_645	S1	OP3Div4	48.9	50.1	AY344402	94.7	96.3
HQ883418_1_615	S1	OP3Div2	43.6	48.0	EU386085	90.0	98.4
HQ883415_1_626	S1	OP3Div4	43.7	48.8	EU386021	94.9	99.4
HQ883416_1_608	S1	OP3Div2	42.7	47.4	EU386085	90.2	99.7
HQ883422_1_626	S1	OP3Div2	46.0	48.8	EU386085	90.0	98.6
HQ883419_1_620	S1	OP3Div2	44.8	48.3	EU386085	89.6	99.5
HQ883420_1_621	S1	OP3Div2	44.2	48.2	EU386007	89.0	99.5
HQ883426_1_646	S1	OP3Div2	47.5	50.4	EU386085	89.5	98.9
HQ883423_1_632	S1	OP3Div2	47.1	49.3	EU386085	90.1	97.8
HQ883424_1_625	S1	OP3Div2	45.5	48.8	EU386085	90.2	99.2
HQ883432_1_657	S1	OP3Div3	45.3	51.1	AB232821	86.6	93.5
HQ883427_1_639	S1	OP3Div2	46.7	49.1	EU386085	90.1	96.4
HQ883428_1_687	S1	OP3Div6	50.2	53.3	AY050598	87.1	99.9
HQ883436_1_760	S1	OP3Div3	60.5	58.2	DQ404728	89.7	100.0
HQ883429_1_676	S1	OP3Div6	48.3	52.4	AY050598	87.5	98.1
HQ883430_1_692	S1	OP3Div6	50.8	53.7	AY050598	87.2	99.3
HQ883440_1_765	S1	OP3Div3	60.7	58.6	DQ404728	89.6	100.0
HQ883433_1_622	S1	OP3Div3	46.0	48.5	AB232814	88.5	90.5
HQ883434_1_614	S1	OP3Div3	44.6	47.9	DQ088765	90.1	96.1
HQ883437_1_760	S1	OP3Div3	60.5	58.2	DQ404728	89.6	100.0
HQ883438_1_758	S1	OP3Div3	60.4	58.0	DQ404728	89.3	99.7
HQ883441_1_756	S1	OP3Div3	60.1	57.9	DQ404728	90.1	99.1
HQ883444_1_711	S1	OP3Div3	52.3	55.0	DQ404728	89.2	100.0
HQ883448_1_719	S1	OP3Div3	57.4	55.9	AF407201	89.4	100.0
HQ883454_1_722	S1	OP3Div3	55.5	55.9	DQ404728	89.0	100.0
HQ883443_1_710	S1	OP3Div3	57.2	55.3	DQ404728	89.1	100.0
HQ883458_1_710	S1	OP3Div3	56.5	55.0	DQ404728	89.2	100.0
HQ883447_1_719	S1	OP3Div3	57.4	55.9	AF407201	89.1	100.0
HQ883445_1_712	S1	OP3Div3	57.2	55.4	DQ404728	89.4	100.0
HQ883462_1_753	S1	OP3Div3	60.4	58.3	DQ404728	89.5	100.0
HQ883451_1_685	S1	OP3Div3	54.1	53.4	DQ404728	89.3	100.0
HQ883442_1_753	S1	OP3Div3	60.3	58.2	DQ404728	89.9	100.0
HQ883449_1_719	S1	OP3Div3	57.4	55.9	AF407201	89.5	100.0
HQ883466_1_650	S1	OP3Div3	48.1	50.5	AB232821	91.1	94.3
HQ883453_1_722	S1	OP3Div3	57.0	56.2	DQ404728	90.0	99.0
HQ883446_1_692	S1	OP3Div3	54.4	53.9	DQ404728	89.4	100.0
HQ883455_1_729	S1	OP3Div3	56.8	56.5	DQ404728	88.8	100.0
HQ883472_1_649	S1	OP3Div3	48.2	50.5	AB232821	91.2	93.4
HQ883457_1_701	S1	OP3Div3	55.5	54.3	DQ404728	89.1	100.0
HQ883450_1_718	S1	OP3Div3	57.4	55.9	DQ404728	89.0	100.0
HQ883459_1_702	S1	OP3Div3	55.5	54.3	DQ404728	89.0	100.0
JF261061_1_477	S1	OP3Div2	34.9	37.2	DQ676386	89.8	97.7
HQ883461_1_710	S1	OP3Div3	57.0	55.1	DQ404728	89.2	100.0
HQ883452_1_703	S1	OP3Div3	56.7	54.8	DQ404728	88.5	100.0
HQ883463_1_689	S1	OP3Div3	51.1	53.4	AB232821	90.0	96.7
JF261063_1_477	S1	OP3Div2	35.0	37.2	AY792313	90.6	97.7
HQ883465_1_650	S1	OP3Div3	48.2	50.5	AB232821	91.1	93.4
HQ883456_1_771	S1	OP3Div3	59.5	59.6	DQ404728	89.0	99.6
HQ883467_1_674	S1	OP3Div3	49.7	52.3	AB232821	89.8	97.2
JF319207_1_1467	S1	OP3Div5	95.9	95.1	AM991240	90.5	100.0
HQ883471_1_665	S1	OP3Div3	45.8	51.5	DQ404728	90.1	99.2
HQ883460_1_710	S1	OP3Div3	57.0	55.1	DQ404728	89.5	100.0
HQ912189_1_309	S1	OP3Div2	14.9	9.6	FJ437903	97.7	99.0
JF323673_1_817	S1	OP3Div2	64.1	62.9	AY792313	89.5	99.5
JF215495_1_1388	S1	OP3Div1	96.9	94.9	AJ390463	92.5	94.0
HQ883464_1_703	S1	OP3Div3	52.0	54.5	DQ404728	89.4	100.0
JF261067_1_475	S1	OP3Div2	34.7	37.0	EU937932	92.1	95.6
JF422992_1_844	S1	OP3Div2	54.8	57.7	EU386066	88.1	99.5
JF261062_1_476	S1	OP3Div2	34.8	37.1	EU937932	87.5	95.4
HQ883468_1_665	S1	OP3Div3	48.0	51.6	AB232821	89.8	98.5
JF323652_1_812	S1	OP3Div3	62.6	62.5	DQ404728	96.3	100.0
JF502928_1_922	S1	OP3Div1	52.3	55.7	DQ018787	89.1	83.6
JF270451_1_647	S1	OP3Div2	54.2	49.0	AY792313	88.0	99.5
HQ912234_1_324	S1	OP3Div2	27.7	22.9	AY792313	86.3	100.0
JF341306_1_798	S1	OP3Div5	56.9	55.2	AF507707	87.3	97.2
JF565913_1_513	S1	OP3Div2	40.0	33.7	AY792313	87.6	99.8
JF323667_1_816	S1	OP3Div2	63.4	62.7	EU386085	86.0	82.1
JF268375_1_1547	S1	OP3Div5	96.1	95.2	EU491104	90.3	99.9
JF495274_1_1311	S1	OP3Div2	81.3	85.7	EU386007	85.5	96.9
JF588831_1_421	S1	OP3Div3	35.6	32.2	AF407207	86.4	97.9
JF394606_1_390	S1	OP3Div5	29.5	24.7	AY775535	93.6	99.5
JF323658_1_818	S1	OP3Div3	63.9	62.8	AB232814	87.8	99.1
JF502944_1_1012	S1	OP3Div5	56.9	61.9	AM162486	92.5	97.0
JF728093_1_817	S1	OP3Div2	64.4	62.9	AY013695	87.7	86.8
JF495276_1_1286	S1	OP3Div3	77.0	84.3	AF407201	88.3	94.7
JF341547_1_845	S1	OP3Div2	57.9	55.4	EU134905	90.2	90.7
JF586815_1_486	S1	OP3Div5	39.7	33.5	AF507707	88.2	92.4
JF747672_1_1553	S1	OP3Div2	96.0	94.5	EF602487	88.4	90.2
JF503030_1_1047	S1	OP3Div5	57.2	64.0	AM162486	92.6	96.4
JF495275_1_1290	S1	OP3Div3	77.6	84.6	AF407207	88.1	98.4
JF682131_1_578	S1	OP3Div1	39.0	39.7	FJ516821	84.7	100.0
JF809694_1_1417	S1	OP3Div5	96.1	95.1	AM162486	90.3	99.9
JF682197_1_595	S1	OP3Div2	39.3	40.4	EU937894	94.3	100.0
JF502986_1_820	S1	OP3Div5	60.9	63.8	DQ676354	97.1	100.0
JF743548_1_528	S1	OP3Div4	38.8	41.2	EF602488	87.0	97.9
JF812473_1_757	S1	OP3Div2	59.3	56.6	AY373410	87.5	100.0
JF747661_1_1550	S1	OP3Div1	97.1	94.8	AJ390463	93.0	88.6
JF682192_1_591	S1	OP3Div2	39.7	40.3	EU134905	89.4	95.4
JF747830_1_1445	S1	OP3Div5	96.1	95.1	DQ676311	92.8	97.6
JF948320_1_415	S1	OP3Div5	29.5	32.4	EU236383	96.6	99.5
JF800757_1_1476	S1	OP3Div2	96.7	94.6	AY792313	91.1	99.9
JF747619_1_1389	S1	OP3Div5	96.9	95.4	AF507707	91.1	100.0
JF809769_1_1464	S1	OP3Div5	97.1	95.2	FJ205385	94.7	98.1
JF988974_1_454	S1	OP3Div2	31.6	35.4	EU386066	84.1	99.8
JF812446_1_751	S1	OP3Div2	58.4	55.8	AJ567574	87.8	99.1
JF780717_1_598	S1	OP3Div2	32.1	30.1	EU522667	87.7	81.8
JF812591_1_747	S1	OP3Div5	56.3	52.5	EU491137	94.8	92.4
JN051317_1_893	S1	OP3Div1	64.9	63.1	AJ390463	93.7	90.9
JF910488_1_381	S1	OP3Div5	34.1	29.7	AY661975	97.1	100.0
JF809781_1_1421	S1	OP3Div1	96.7	94.9	AF524029	91.2	91.3
JF948321_1_415	S1	OP3Div5	29.5	32.4	AM162486	85.0	100.0
JN123500_1_1509	S1	OP3Div4	96.4	94.6	AY344402	86.9	99.7
JF986895_1_507	S1	OP3Div5	36.1	39.4	EU491137	91.3	100.0
JF910487_1_424	S1	OP3Div5	36.6	32.9	AY661975	97.1	90.3
JF986263_1_506	S1	OP3Div2	36.7	39.2	EU937894	87.7	95.1
JN220412_1_455	S1	OP3Div1	30.9	35.4	EF032777	96.9	98.7
JN003069_1_1244	S1	OP3Div2	95.8	93.0	EU134909	88.3	97.6
JF948322_1_415	S1	OP3Div5	29.5	32.4	AM040127	95.2	100.0
JF989122_1_469	S1	OP3Div2	33.2	36.6	EU386066	84.7	98.9
JN221335_1_431	S1	OP3Div1	30.5	33.5	EF032777	96.7	98.6
JN123492_1_1200	S1	OP3Div1	82.5	86.7	EU385719	96.8	100.0
JF986620_1_522	S1	OP3Div3	36.6	40.6	AF407201	88.1	99.8
JN104764_1_773	S1	OP3Div1	57.1	51.6	EU373974	85.4	99.6
JN230257_1_1490	S1	OP3Div1	97.1	94.8	EU385922	92.2	99.7
JN177927_1_1410	S1	OP3Div5	96.1	95.2	AF507707	88.4	99.9
JF989182_1_488	S1	OP3Div2	35.2	37.8	EU937932	84.6	97.1
JN123501_1_993	S1	OP3Div4	57.2	63.9	AF027088	83.9	95.8
JN387329_1_1217	S1	OP3Div1	71.9	78.5	AJ390463	93.1	95.6
JN221304_1_328	S1	OP3Div1	24.8	25.4	EF032777	95.1	98.2
JN104927_1_773	S1	OP3Div5	41.0	44.8	EU245967	92.5	97.9
JN220643_1_333	S1	OP3Div1	25.1	25.9	EF032777	95.2	98.2
JN398091_1_1470	S1	OP3Div2	96.7	94.8	AY792313	91.5	100.0
JN230011_1_1474	S1	OP3Div1	97.2	94.7	EU385719	98.7	99.2
JN177926_1_1451	S1	OP3Div5	96.7	95.3	AF507707	87.6	100.0
JN222544_1_735	S1	OP3Div5	53.1	57.2	EU491137	91.9	93.9
JN437824_1_1478	S1	OP3Div5	96.5	95.3	AB015551	85.8	99.8
JN230215_1_1491	S1	OP3Div1	96.8	94.8	EU385719	91.9	99.7
JN221016_1_445	S1	OP3Div1	30.6	34.7	EF032777	96.6	98.7
JN245770_1_1531	S1	OP3Div1	97.1	95.2	AJ390463	90.2	89.6
JN455673_1_1363	S1	OP3Div1	96.8	94.6	EU491266	87.3	99.8
JN387307_1_1193	S1	OP3Div5	77.3	84.3	AM991240	89.1	98.9
JN228780_1_617	S1	OP3Div5	51.7	46.6	AJ224540	90.8	100.0
JN398069_1_1492	S1	OP3Div2	96.2	94.4	AY532589	83.5	100.0
JN478358_1_1385	S1	OP3Div1	96.7	94.4	AF524029	91.2	91.5
JN398090_1_1470	S1	OP3Div2	96.7	94.8	AY792313	91.6	100.0
JN230120_1_1457	S1	OP3Div1	96.3	94.5	EU385719	91.6	97.3
JN398096_1_1503	S1	OP3Div4	96.6	95.0	EU386021	86.6	100.0
JN502053_1_1474	S1	OP3Div5	96.9	95.4	EU245967	87.9	99.6
JN429950_1_1404	S1	OP3Div5	95.7	94.5	EU236383	89.4	97.4
JN387302_1_1152	S1	OP3Div2	74.8	82.4	AY792313	89.0	97.2
JN440965_1_1468	S1	OP3Div1	97.0	94.9	AB294931	91.0	96.0
JN634093_1_455	S1	OP3Div5	21.7	20.1	EU236377	91.4	79.6
JN449771_1_1421	S1	OP3Div1	96.8	94.6	EU491266	86.5	99.8
JN398070_1_1501	S1	OP3Div3	96.7	95.2	FJ437841	83.5	97.4
JN457689_1_1110	S1	OP3Div1	80.6	84.0	EU491266	85.5	98.2
JN798869_1_895	S1	OP3Div2	63.9	62.3	EU386066	92.5	97.5
JN469692_1_1309	S1	OP3Div4	89.1	91.5	AM712351	82.6	88.0
JN412733_1_1431	S1	OP3Div2	96.9	95.0	EU386066	84.8	97.9
JN559118_1_1017	S1	OP3Div1	57.1	63.2	AF524029	95.9	83.9
JN809635_1_420	S1	OP3Div3	38.1	30.6	FJ437841	95.1	96.9
JN482975_1_1118	S1	OP3Div4	78.0	84.3	AM712351	82.5	95.8
JN444129_1_797	S1	OP3Div5	48.4	53.0	EU245967	91.8	99.9
JN641430_1_791	S1	OP3Div1	60.5	57.3	FJ437883	99.1	100.0
JN832638_1_875	S1	OP3Div5	63.6	64.5	AF507707	87.9	99.8
JN626701_1_1385	S1	OP3Div1	97.1	94.9	FJ437883	98.6	100.0
JN464172_1_1310	S1	OP3Div5	93.6	93.6	EU236377	88.4	100.0
JN805605_1_992	S1	OP3Div1	67.7	68.9	FJ437883	94.5	99.9
JN839530_1_720	S1	OP3Div5	49.9	55.9	EU236383	91.4	99.7
JN676031_1_1424	S1	OP3Div1	96.9	94.6	EU385719	98.7	100.0
JN621428_1_920	S1	OP3Div5	63.4	62.8	FJ205385	92.4	98.9
JN825641_1_1443	S1	OP3Div1	97.0	94.9	AF524029	91.9	89.1
JN867665_1_1379	S1	OP3Div5	96.0	95.1	AM162486	98.0	100.0
JN809602_1_615	S1	OP3Div3	47.4	42.6	AY667264	86.3	89.8
JN656728_1_1525	S1	OP3Div1	96.3	94.9	DQ676384	98.7	95.7
JN832652_1_901	S1	OP3Div5	63.8	66.0	AF507707	88.8	99.9
JN867702_1_1377	S1	OP3Div5	96.1	95.2	AM162486	98.3	100.0
JN832634_1_896	S1	OP3Div5	63.8	66.0	AF507707	88.6	99.9
JN805675_1_987	S1	OP3Div2	56.7	61.0	DQ676386	93.4	95.7
JN839578_1_720	S1	OP3Div5	49.8	55.9	EU491104	86.0	100.0
JN884834_1_840	S1	OP3Div5	63.1	59.5	FJ205385	92.9	100.0
JN839209_1_720	S1	OP3Div2	49.1	55.8	AB015559	85.6	86.4
JN832621_1_815	S1	OP3Div5	63.3	62.2	AY661975	92.5	100.0
JN867670_1_1379	S1	OP3Div5	96.1	95.2	AM162486	97.6	99.9
JN915312_1_458	S1	OP3Div2	30.9	35.6	EU385777	92.3	98.7
JN867701_1_1379	S1	OP3Div5	96.1	95.2	AM162486	98.1	100.0
JN838897_1_720	S1	OP3Div5	49.9	55.9	EU245967	92.6	99.7
JN867719_1_1379	S1	OP3Div5	96.1	95.2	AM162486	98.0	100.0
JN915895_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.0	98.7
JN868250_1_901	S1	OP3Div1	64.1	64.2	CR933082	94.6	93.7
JN866941_1_539	S1	OP3Div2	40.8	34.6	EU937894	87.9	99.8
JN886893_1_1529	S1	OP3Div1	97.1	94.9	FJ437883	91.3	99.7
JN916343_1_447	S1	OP3Div2	30.3	34.6	EU385777	92.1	98.7
JN915301_1_453	S1	OP3Div2	30.9	35.3	EU385777	92.5	99.8
JN867683_1_1380	S1	OP3Div5	96.1	95.2	AM162486	97.9	100.0
JN915313_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	98.7
JN916349_1_458	S1	OP3Div2	30.9	35.6	EU385777	92.3	98.7
JN915894_1_453	S1	OP3Div2	30.9	35.3	EU385777	92.3	97.8
JN868196_1_887	S1	OP3Div2	64.4	64.4	AY792313	87.8	98.1
JN916192_1_458	S1	OP3Div2	30.2	35.3	EU385777	90.8	98.7
JN916353_1_455	S1	OP3Div2	30.9	35.5	EU385777	92.7	98.7
JN916342_1_346	S1	OP3Div2	25.5	26.6	EU385777	90.3	98.3
JN915294_1_373	S1	OP3Div2	27.1	29.0	EU385777	91.9	99.5
JN916344_1_457	S1	OP3Div2	30.5	35.5	EU385777	92.5	98.7
JN916357_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.3	98.7
JN916348_1_460	S1	OP3Div2	30.9	35.6	EU385777	91.9	98.7
JN915893_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	98.7
JN916346_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.3	98.7
JN917319_1_444	S1	OP3Div2	30.7	34.6	EU385777	92.3	98.6
JN916352_1_446	S1	OP3Div2	30.8	34.8	EU385777	93.0	98.7
JN916341_1_458	S1	OP3Div2	30.9	35.6	EU385777	91.6	98.7
JN916350_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN917323_1_458	S1	OP3Div2	30.9	35.6	EU385777	92.1	98.7
JN916356_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN916345_1_456	S1	OP3Div2	30.7	35.4	EU385777	91.6	98.7
JN916354_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	98.7
JN917330_1_443	S1	OP3Div2	30.7	34.5	EU386066	84.2	98.6
JN916865_1_431	S1	OP3Div2	30.4	33.6	EU385743	92.4	97.0
JN916347_1_463	S1	OP3Div2	31.1	35.7	EU385777	91.7	98.5
JN916358_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.0	98.7
JN917334_1_440	S1	OP3Div2	30.6	34.0	EU385720	84.2	98.6
JN917322_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN916351_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN917320_1_456	S1	OP3Div2	30.8	35.5	EU385777	92.3	98.7
JN917326_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	98.7
JN916355_1_447	S1	OP3Div2	30.8	34.8	EU385777	92.8	98.7
JN917324_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN917328_1_448	S1	OP3Div2	30.7	34.6	EU385777	91.7	98.7
JN916851_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.0	98.7
JN917331_1_451	S1	OP3Div2	30.9	35.0	EU385720	84.7	97.8
JN917321_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.3	98.7
JN917335_1_444	S1	OP3Div2	30.7	34.6	EU385720	84.5	98.6
JN917325_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.5
JN917327_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN917332_1_445	S1	OP3Div2	30.7	34.7	EU385720	84.4	98.7
JN917663_1_448	S1	OP3Div2	30.8	34.8	EU385777	92.6	98.7
JN917960_1_430	S1	OP3Div2	30.5	33.5	EU385777	92.5	98.6
JN917964_1_446	S1	OP3Div2	30.8	34.7	EU385777	92.7	98.7
JN918568_1_327	S1	OP3Div2	24.8	25.4	EU385777	90.4	98.2
JN918576_1_446	S1	OP3Div2	30.8	34.8	EU386066	85.1	98.7
JN920183_1_458	S1	OP3Div2	30.5	35.5	EU385777	92.1	99.6
JN920187_1_372	S1	OP3Div2	27.1	28.8	EU385777	91.1	99.5
JN920191_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN920195_1_426	S1	OP3Div2	30.4	32.5	EU385777	90.4	99.5
JN920201_1_457	S1	OP3Div2	30.9	35.6	EU385777	91.9	99.6
JN921424_1_446	S1	OP3Div2	30.7	34.6	EU385777	91.9	99.6
JN921662_1_455	S1	OP3Div2	30.5	35.5	EU385777	92.3	99.6
JN921666_1_458	S1	OP3Div2	30.9	35.6	EU385777	91.7	99.6
JN921670_1_442	S1	OP3Div2	30.6	34.4	EU385777	92.3	99.5
JN921674_1_452	S1	OP3Div2	30.9	35.3	EU385777	92.3	99.6
JN921675_1_441	S1	OP3Div2	30.6	34.4	EU385777	92.5	99.5
JN921679_1_457	S1	OP3Div2	30.9	35.6	EU385743	91.8	98.0
JN921688_1_443	S1	OP3Div2	30.7	34.6	EU386066	84.7	99.5
JN917958_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.7	98.7
JN921719_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN917962_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.9	98.7
JN917333_1_446	S1	OP3Div2	30.8	34.8	EU385720	84.6	98.7
JN922647_1_456	S1	OP3Div2	30.5	35.5	EU385777	92.7	99.6
JN917966_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	98.7
JN917957_1_458	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN922652_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	99.6
JN918570_1_455	S1	OP3Div2	30.9	35.4	EU385777	92.7	98.7
JN917961_1_447	S1	OP3Div2	30.8	34.8	EU385777	93.0	98.7
JN922659_1_412	S1	OP3Div2	30.1	32.1	EU385720	85.0	99.3
JN918572_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.9	98.7
JN917965_1_454	S1	OP3Div2	30.9	35.4	EU385777	93.0	97.6
JN922664_1_321	S1	OP3Div2	24.7	25.0	EU385720	85.5	98.8
JN919968_1_330	S1	OP3Div2	25.1	25.5	EU385667	82.2	99.4
JN918569_1_326	S1	OP3Div2	24.8	25.3	EU385777	90.9	97.5
JN923675_1_458	S1	OP3Div2	30.9	35.6	EU385777	92.4	99.6
JN920185_1_457	S1	OP3Div2	30.9	35.0	EU385777	91.0	99.3
JN917959_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.9	98.7
JN918571_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	98.7
JN923679_1_410	S1	OP3Div2	30.3	32.0	EU385777	92.2	99.5
JN920189_1_458	S1	OP3Div2	30.9	35.6	EU385777	91.9	99.6
JN917963_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	98.7
JN918577_1_455	S1	OP3Div2	30.9	35.5	EU386066	84.9	98.7
JN923683_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JN920193_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	99.6
JN917967_1_453	S1	OP3Div2	30.9	35.3	EU386066	85.2	97.8
JN920184_1_446	S1	OP3Div2	30.3	34.7	EU385777	93.0	99.6
JN923689_1_410	S1	OP3Div2	30.3	32.0	EU385720	84.9	99.5
JN920197_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN918573_1_396	S1	OP3Div2	29.3	30.8	EU385777	92.1	98.5
JN920188_1_448	S1	OP3Div2	30.8	34.7	EU385777	92.2	99.6
JN923883_1_456	S1	OP3Div2	30.9	35.3	EU385777	92.1	99.8
JN920199_1_453	S1	OP3Div2	30.9	35.3	EU385777	92.5	99.6
JN920182_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN920192_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN924942_1_458	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN920203_1_444	S1	OP3Div2	30.6	34.2	EU385777	91.2	99.5
JN920186_1_455	S1	OP3Div2	30.9	35.5	EU385777	92.3	99.6
JN920196_1_434	S1	OP3Div2	30.5	33.6	EU385777	91.7	99.5
JN924946_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.7	98.7
JN921660_1_455	S1	OP3Div2	30.5	35.5	EU385777	92.3	99.6
JN920190_1_444	S1	OP3Div2	30.7	34.6	EU385777	92.6	99.5
JN920202_1_355	S1	OP3Div2	25.5	27.4	EU385777	90.9	98.0
JN926143_1_437	S1	OP3Div2	30.6	33.9	EU385777	91.9	98.6
JN921664_1_459	S1	OP3Div2	30.5	35.5	EU385777	91.7	99.6
JN920194_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JN921659_1_442	S1	OP3Div2	30.6	34.2	EU385777	91.8	99.5
JN926147_1_408	S1	OP3Div2	30.3	31.5	EU385777	91.3	98.5
JN921668_1_454	S1	OP3Div2	30.9	35.4	EU385777	92.1	99.6
JN920198_1_415	S1	OP3Div2	30.4	32.4	EU385777	92.0	99.5
JN921663_1_460	S1	OP3Div2	30.6	35.5	EU385777	91.7	99.6
JN926150_1_402	S1	OP3Div2	30.2	31.4	EU385777	92.1	97.5
JN921672_1_437	S1	OP3Div2	30.6	34.0	EU385777	92.2	99.5
JN920200_1_455	S1	OP3Div2	30.8	35.2	EU385777	91.8	98.9
JN921667_1_425	S1	OP3Div2	30.5	33.0	EU385777	91.5	99.5
JN926154_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN921677_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN920204_1_454	S1	OP3Div2	30.9	35.3	EU386066	84.2	99.6
JN921671_1_446	S1	OP3Div2	30.8	34.7	EU385777	92.4	99.6
JN926159_1_455	S1	OP3Div2	30.9	35.4	EU385720	84.7	98.7
JN921681_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN921661_1_446	S1	OP3Div2	30.4	34.6	EU386007	91.7	99.6
JN921676_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JN926853_1_395	S1	OP3Div2	29.1	30.5	EU385777	91.8	98.5
JN921690_1_451	S1	OP3Div2	30.9	35.0	EU385720	84.8	99.1
JN921665_1_457	S1	OP3Div2	30.9	35.6	EU385777	91.9	99.6
JN921680_1_395	S1	OP3Div2	29.0	30.5	EU385777	90.9	99.5
JN926857_1_458	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN922645_1_424	S1	OP3Div2	30.4	32.9	EU385777	92.0	99.5
JN921669_1_436	S1	OP3Div2	30.5	33.5	EU385777	91.0	99.5
JN921689_1_446	S1	OP3Div2	30.8	34.8	EU386066	84.8	99.6
JN927458_1_371	S1	OP3Div2	27.0	28.9	EU385777	91.1	98.4
JN922650_1_457	S1	OP3Div2	30.9	35.6	EU385777	92.5	99.6
JN921673_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.1	99.6
JN922170_1_338	S1	OP3Div2	25.2	26.3	EU385743	89.5	99.4
JN927572_1_456	S1	OP3Div2	30.5	35.5	EU385777	92.2	98.7
JN922654_1_460	S1	OP3Div2	30.9	35.6	EU385777	91.1	99.6
JN921678_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN922649_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.3	99.6
JN927576_1_447	S1	OP3Div2	30.8	34.8	EU385777	92.8	98.7
JN922656_1_445	S1	OP3Div2	30.9	34.6	EU385777	92.1	99.6
JN921687_1_428	S1	OP3Div2	30.5	33.2	EU385720	84.8	99.1
JN922653_1_457	S1	OP3Div2	30.9	35.5	EU385777	92.1	99.6
JN927580_1_456	S1	OP3Div2	30.9	35.6	EU385777	92.5	98.7
JN922662_1_445	S1	OP3Div2	30.7	34.7	EU386066	84.8	99.6
