#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Flag
JN929549_1_455	S1	NewZetaOtu1	30.9	35.4	FRAGMENT_LARGE
JN926859_1_422	S1	NewZetaOtu1	30.5	32.9	FRAGMENT_LARGE
JN934139_1_445	S1	NewZetaOtu1	30.8	34.7	FRAGMENT_LARGE
JN932837_1_454	S1	NewZetaOtu1	30.8	35.4	FRAGMENT_LARGE
JN922662_1_445	S1	NewZetaOtu1	30.7	34.7	FRAGMENT_LARGE
JN926160_1_456	S1	NewZetaOtu1	30.9	35.6	FRAGMENT_LARGE
JN921689_1_446	S1	NewZetaOtu1	30.8	34.8	FRAGMENT_LARGE
JN921688_1_443	S1	NewZetaOtu1	30.7	34.6	FRAGMENT_LARGE
JN918577_1_455	S1	NewZetaOtu1	30.9	35.5	FRAGMENT_LARGE
JN918576_1_446	S1	NewZetaOtu1	30.8	34.8	FRAGMENT_LARGE
JN917335_1_444	S1	NewZetaOtu1	30.7	34.6	FRAGMENT_LARGE
JN917334_1_440	S1	NewZetaOtu1	30.6	34.0	FRAGMENT_LARGE
JN921690_1_451	S1	NewZetaOtu1	30.9	35.0	FRAGMENT_LARGE
JN923688_1_445	S1	NewZetaOtu1	30.7	34.6	FRAGMENT_LARGE
JN923690_1_445	S1	NewZetaOtu1	30.7	34.6	FRAGMENT_LARGE
JN923689_1_410	S1	NewZetaOtu1	30.3	32.0	FRAGMENT_LARGE
JN923685_1_445	S1	NewZetaOtu1	30.8	34.6	FRAGMENT_LARGE
JN923686_1_444	S1	NewZetaOtu1	30.7	34.6	FRAGMENT_LARGE
JN934137_1_445	S1	NewZetaOtu1	30.8	34.6	FRAGMENT_LARGE
JN931616_1_445	S1	NewZetaOtu1	30.8	34.6	FRAGMENT_LARGE
JN917331_1_451	S1	NewZetaOtu1	30.9	35.0	FRAGMENT_LARGE
JN926161_1_438	S1	NewZetaOtu1	30.6	34.2	FRAGMENT_LARGE
JN926159_1_455	S1	NewZetaOtu1	30.9	35.4	FRAGMENT_LARGE
JN917333_1_446	S1	NewZetaOtu1	30.8	34.8	FRAGMENT_LARGE
JN917332_1_445	S1	NewZetaOtu1	30.7	34.7	FRAGMENT_LARGE
JN917330_1_443	S1	NewZetaOtu1	30.7	34.5	FRAGMENT_LARGE
JN917967_1_453	S1	NewZetaOtu1	30.9	35.3	FRAGMENT_LARGE
JN925584_1_456	S1	NewZetaOtu1	30.9	35.4	FRAGMENT_LARGE
JN922660_1_446	S1	NewZetaOtu1	30.7	34.6	FRAGMENT_LARGE
JN923687_1_430	S1	NewZetaOtu1	30.5	32.8	FRAGMENT_LARGE
JN922663_1_444	S1	NewZetaOtu1	30.7	34.6	FRAGMENT_LARGE
JN922664_1_321	S1	NewZetaOtu1	24.7	25.0	FRAGMENT_SMALL
JN934138_1_449	S1	NewZetaOtu1	30.9	34.9	FRAGMENT_LARGE
JN931615_1_443	S1	NewZetaOtu1	30.7	34.4	FRAGMENT_LARGE
JN921687_1_428	S1	NewZetaOtu1	30.5	33.2	FRAGMENT_LARGE
JN934136_1_452	S1	NewZetaOtu1	30.8	35.1	FRAGMENT_LARGE
JN922659_1_412	S1	NewZetaOtu1	30.1	32.1	FRAGMENT_LARGE
JN920204_1_454	S1	NewZetaOtu1	30.9	35.3	FRAGMENT_LARGE
JN927623_1_454	S1	NewZetaOtu1	30.9	35.3	FRAGMENT_LARGE
AM229219_1_635	S1	NewZetaOtu1	39.8	49.3	FRAGMENT_LARGE
AB722118_1_1407	S1	NewZetaOtu1	96.2	94.9	0
KJ616011_1_546	S1	NewZetaOtu1	37.6	42.6	FRAGMENT_LARGE
FJ268555_1_1069	S1	NewZetaOtu1	75.6	77.8	0
JN977392_1_1559	S1	NewZetaOtu1	96.2	94.9	0
JN921691_1_444	S1	NewZetaOtu1	30.3	34.5	FRAGMENT_LARGE
AB825382_1_373	S1	NewZetaOtu1	23.8	29.1	FRAGMENT_SMALL
KP126700_1_476	S1	NewZetaOtu1	34.8	37.1	FRAGMENT_LARGE
JQ199134_1_1379	S1	NewZetaOtu1	96.0	94.7	0
FM174318_1_435	S1	NewZetaOtu1	31.2	33.9	FRAGMENT_LARGE
AACY021407649_1_854	S1	NewZetaOtu1	55.4	66.2	FRAGMENT_LARGE
FM174298_1_435	S1	NewZetaOtu1	31.2	33.9	FRAGMENT_LARGE
AB825545_1_373	S1	NewZetaOtu1	24.1	29.1	FRAGMENT_SMALL
KC454619_1_474	S1	NewZetaOtu1	34.7	37.0	FRAGMENT_LARGE
KC454608_1_475	S1	NewZetaOtu1	34.8	37.1	FRAGMENT_LARGE
FM174296_1_432	S1	NewZetaOtu1	31.0	33.7	FRAGMENT_LARGE
FM174320_1_435	S1	NewZetaOtu1	31.2	33.9	FRAGMENT_LARGE
AM409855_1_928	S1	NewZetaOtu1	64.8	64.5	FRAGMENT_LARGE
JYNY01000372_31821_33375	S1	NewZetaOtu1	96.9	94.9	0
JN412733_1_1431	S1	NewZetaOtu1	96.9	95.0	0
JF989122_1_469	S1	NewZetaOtu1	33.2	36.6	FRAGMENT_LARGE
JF988974_1_454	S1	NewZetaOtu1	31.6	35.4	FRAGMENT_LARGE
FM174319_1_435	S1	NewZetaOtu1	31.2	33.9	FRAGMENT_LARGE
KP126712_1_476	S1	NewZetaOtu1	34.8	37.1	FRAGMENT_LARGE
EU247606_1_345	S1	NewZetaOtu1	28.1	22.6	FRAGMENT_LARGE
KF856870_1_478	S1	NewZetaOtu1	35.1	37.2	FRAGMENT_LARGE
KP126709_1_458	S1	NewZetaOtu1	33.9	35.6	FRAGMENT_LARGE
KM095397_1_477	S1	NewZetaOtu1	34.9	37.1	FRAGMENT_LARGE
KJ508486_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508477_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508484_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508483_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508468_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508476_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508464_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508482_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508481_1_475	S1	NewZetaOtu1	34.4	36.9	FRAGMENT_LARGE
KJ508487_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508479_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508480_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508460_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508457_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KJ508467_1_475	S1	NewZetaOtu1	34.6	37.0	FRAGMENT_LARGE
KC454623_1_477	S1	NewZetaOtu1	34.7	37.1	FRAGMENT_LARGE
KJ508475_1_471	S1	NewZetaOtu1	34.0	36.7	FRAGMENT_LARGE
KJ508737_1_475	S1	NewZetaOtu1	34.8	37.1	FRAGMENT_LARGE
KC454620_1_476	S1	NewZetaOtu1	34.8	37.1	FRAGMENT_LARGE
KC454609_1_476	S1	NewZetaOtu1	34.8	37.1	FRAGMENT_LARGE
KC454622_1_476	S1	NewZetaOtu1	34.8	37.1	FRAGMENT_LARGE
EU247600_1_348	S1	NewZetaOtu1	27.6	22.4	FRAGMENT_LARGE
EU247592_1_348	S1	NewZetaOtu1	27.6	22.4	FRAGMENT_LARGE
EU247556_1_348	S1	NewZetaOtu1	28.2	22.6	FRAGMENT_LARGE
EU247593_1_348	S1	NewZetaOtu1	28.2	22.6	FRAGMENT_LARGE
EU247540_1_348	S1	NewZetaOtu1	28.1	22.6	FRAGMENT_LARGE
EU247581_1_345	S1	NewZetaOtu1	27.9	22.5	FRAGMENT_LARGE
EU247542_1_345	S1	NewZetaOtu1	28.1	22.6	FRAGMENT_LARGE
EU247560_1_344	S1	NewZetaOtu1	28.1	22.5	FRAGMENT_LARGE
EU247583_1_345	S1	NewZetaOtu1	28.1	22.6	FRAGMENT_LARGE
EU247534_1_345	S1	NewZetaOtu1	28.1	22.6	FRAGMENT_LARGE
EU247545_1_345	S1	NewZetaOtu1	28.1	22.6	AMBIGUOUS_BASES,FRAGMENT_LARGE
EU247539_1_345	S1	NewZetaOtu1	28.1	22.6	FRAGMENT_LARGE
EU247604_1_345	S1	NewZetaOtu1	28.1	22.6	FRAGMENT_LARGE
KM095399_1_477	S1	NewZetaOtu1	34.8	37.0	FRAGMENT_LARGE
HQ509044_1_492	S1	NewZetaOtu1	39.3	32.7	FRAGMENT_LARGE
KJ589249_1_488	S1	NewZetaOtu1	39.1	30.0	AMBIGUOUS_BASES,FRAGMENT_LARGE
KC454612_1_476	S1	NewZetaOtu1	34.8	37.1	FRAGMENT_LARGE
HF913006_1_463	S1	NewZetaOtu1	37.4	29.6	FRAGMENT_LARGE
JQ130700_1_490	S1	NewZetaOtu1	38.6	31.7	FRAGMENT_LARGE
JQ104959_1_485	S1	NewZetaOtu1	38.9	31.4	FRAGMENT_LARGE
HM225735_1_509	S1	NewZetaOtu1	38.9	33.2	FRAGMENT_LARGE
KC454621_1_476	S1	NewZetaOtu1	34.7	37.1	FRAGMENT_LARGE
AB897333_1_500	S1	NewZetaOtu1	39.9	32.6	FRAGMENT_LARGE
LC070912_1_377	S1	OP3Div1	24.2	29.2	FRAGMENT_SMALL
HQ163480_1_1410	S1	OP3Div1	96.8	94.7	0
KU627163_1_532	S1	OP3Div1	39.5	39.9	FRAGMENT_LARGE
KR814060_1_844	S1	OP3Div1	45.4	49.7	FRAGMENT_LARGE
KU624091_1_524	S1	OP3Div1	38.9	39.7	FRAGMENT_LARGE
JQ654943_1_791	S1	OP3Div1	63.0	60.1	FRAGMENT_LARGE
KC432537_1_1395	S1	OP3Div1	96.6	94.5	0
JN440965_1_1468	S1	OP3Div1	97.0	94.9	0
GU191531_1_754	S1	OP3Div1	53.0	56.8	FRAGMENT_LARGE
LC070873_1_377	S1	OP3Div1	24.2	29.2	FRAGMENT_SMALL
EU438682_1_910	S1	OP3Div1	51.7	54.8	FRAGMENT_LARGE
KC836755_1_1500	S1	OP3Div1	97.0	94.6	0
KT630186_1_488	S1	OP3Div1	37.4	37.6	FRAGMENT_LARGE
JN449771_1_1421	S1	OP3Div1	96.8	94.6	0
JN455673_1_1363	S1	OP3Div1	96.8	94.6	0
KU638101_1_450	S1	OP3Div1	32.1	34.4	FRAGMENT_LARGE
KU634097_1_490	S1	OP3Div1	37.6	37.5	FRAGMENT_LARGE
HQ174950_1_1403	S1	OP3Div1	94.8	92.4	0
AB825356_1_377	S1	OP3Div1	24.2	29.2	FRAGMENT_SMALL
FJ901595_1_1386	S1	OP3Div1	97.2	94.9	0
KR824960_1_1524	S1	OP3Div1	97.2	95.0	0
HM243925_1_1524	S1	OP3Div1	97.2	94.9	0
LN680133_1_966	S1	OP3Div1	75.6	73.6	0
HM103675_1_1003	S1	OP3Div1	58.8	65.3	FRAGMENT_LARGE
FJ350940_1_869	S1	OP3Div1	56.6	61.1	FRAGMENT_LARGE
HM187130_1_1494	S1	OP3Div1	97.5	95.2	0
KR334625_1_480	S1	OP3Div1	33.6	36.9	FRAGMENT_LARGE
KR333911_1_566	S1	OP3Div1	39.9	41.6	FRAGMENT_LARGE
JF747661_1_1550	S1	OP3Div1	97.1	94.8	0
KC424739_1_1562	S1	OP3Div1	97.3	95.0	0
HQ190286_1_1533	S1	OP3Div1	97.0	94.9	0
HM187121_1_1486	S1	OP3Div1	96.9	94.7	0
KT798603_1_475	S1	OP3Div1	32.3	30.5	FRAGMENT_LARGE
KR333355_1_450	S1	OP3Div1	26.7	34.1	FRAGMENT_LARGE
JN387329_1_1217	S1	OP3Div1	71.9	78.5	FRAGMENT_LARGE
AB291382_1_563	S1	OP3Div1	32.1	29.5	FRAGMENT_LARGE
KT797452_1_475	S1	OP3Div1	32.3	30.5	FRAGMENT_LARGE
FJ484511_1_1142	S1	OP3Div1	81.9	86.1	0
KR335522_1_549	S1	OP3Div1	39.7	41.1	FRAGMENT_LARGE
KR324959_1_489	S1	OP3Div1	36.8	37.5	FRAGMENT_LARGE
KR325205_1_535	S1	OP3Div1	39.7	41.1	FRAGMENT_LARGE
KR310019_1_547	S1	OP3Div1	39.7	41.1	FRAGMENT_LARGE
JX105599_1_1514	S1	OP3Div1	96.7	94.4	0
EU160146_1_832	S1	OP3Div1	45.2	49.0	AMBIGUOUS_BASES,FRAGMENT_LARGE
KR327358_1_548	S1	OP3Div1	39.7	41.1	FRAGMENT_LARGE
KR323734_1_543	S1	OP3Div1	39.7	41.1	FRAGMENT_LARGE
KR325772_1_548	S1	OP3Div1	39.7	41.1	FRAGMENT_LARGE
JQ732822_1_1150	S1	OP3Div1	90.5	89.2	0
JF215495_1_1388	S1	OP3Div1	96.9	94.9	0
HM186550_1_1390	S1	OP3Div1	97.0	94.6	0
KC331282_1_1529	S1	OP3Div1	97.0	95.1	0
KC331310_1_1529	S1	OP3Div1	97.0	95.1	0
FJ902578_1_1396	S1	OP3Div1	97.2	95.0	0
KT798696_1_468	S1	OP3Div1	32.1	30.1	FRAGMENT_LARGE
KU653249_1_497	S1	OP3Div1	32.3	31.2	FRAGMENT_LARGE
JN478358_1_1385	S1	OP3Div1	96.7	94.4	0
FJ902097_1_436	S1	OP3Div1	25.9	24.0	FRAGMENT_LARGE
FJ902089_1_1396	S1	OP3Div1	96.9	94.9	0
KU654114_1_504	S1	OP3Div1	32.4	31.6	FRAGMENT_LARGE
KT797933_1_475	S1	OP3Div1	32.3	30.5	FRAGMENT_LARGE
HQ174957_1_1439	S1	OP3Div1	95.5	93.1	0
KM345405_1_528	S1	OP3Div1	39.8	41.0	FRAGMENT_LARGE
KU625263_1_518	S1	OP3Div1	39.5	40.0	FRAGMENT_LARGE
FJ484520_1_1347	S1	OP3Div1	96.7	94.7	0
KU651057_1_504	S1	OP3Div1	32.4	31.5	FRAGMENT_LARGE
KT798448_1_475	S1	OP3Div1	32.2	30.3	FRAGMENT_LARGE
KU652182_1_504	S1	OP3Div1	32.4	31.5	FRAGMENT_LARGE
KJ941812_1_584	S1	OP3Div1	33.4	35.2	FRAGMENT_LARGE
FJ351111_1_868	S1	OP3Div1	56.6	60.8	FRAGMENT_LARGE
HQ330581_1_1377	S1	OP3Div1	97.1	94.9	0
GU208378_1_1471	S1	OP3Div1	97.1	94.9	0
GU127062_1_1228	S1	OP3Div1	96.3	94.6	0
KR316153_1_522	S1	OP3Div1	39.5	40.3	FRAGMENT_LARGE
LK936290_1_1019	S1	OP3Div1	73.3	75.9	FRAGMENT_LARGE
LC139597_1_904	S1	OP3Div1	57.0	62.4	FRAGMENT_LARGE
GQ893332_1_424	S1	OP3Div1	29.6	32.9	FRAGMENT_LARGE
KU632404_1_483	S1	OP3Div1	36.7	36.9	AMBIGUOUS_BASES,FRAGMENT_LARGE
KU628258_1_451	S1	OP3Div1	31.2	34.5	FRAGMENT_LARGE
KU625267_1_467	S1	OP3Div1	34.5	35.8	FRAGMENT_LARGE
KU633235_1_504	S1	OP3Div1	38.9	38.5	FRAGMENT_LARGE
KU639544_1_508	S1	OP3Div1	39.2	39.1	FRAGMENT_LARGE
AM406813_1_850	S1	OP3Div1	65.1	65.2	FRAGMENT_LARGE
AM406808_1_873	S1	OP3Div1	65.2	67.0	FRAGMENT_LARGE
KU631078_1_447	S1	OP3Div1	31.1	34.2	FRAGMENT_LARGE
KF183008_1_951	S1	OP3Div1	65.2	65.9	FRAGMENT_LARGE
EU662439_1_850	S1	OP3Div1	45.3	49.2	FRAGMENT_LARGE
KR334260_1_546	S1	OP3Div1	39.4	41.0	FRAGMENT_LARGE
KR328862_1_543	S1	OP3Div1	39.2	40.8	FRAGMENT_LARGE
KR329448_1_553	S1	OP3Div1	39.1	41.0	FRAGMENT_LARGE
KR329389_1_541	S1	OP3Div1	38.9	40.7	FRAGMENT_LARGE
KT798524_1_470	S1	OP3Div1	32.1	30.2	FRAGMENT_LARGE
FJ949404_1_947	S1	OP3Div1	65.2	67.8	FRAGMENT_LARGE
KU622683_1_502	S1	OP3Div1	38.9	38.8	FRAGMENT_LARGE
EU290284_1_891	S1	OP3Div1	63.9	65.4	FRAGMENT_LARGE
AB077356_1_985	S1	OP3Div1	56.4	60.4	AMBIGUOUS_BASES,FRAGMENT_LARGE
KR326488_1_415	S1	OP3Div1	24.5	31.4	FRAGMENT_SMALL
KR326406_1_535	S1	OP3Div1	39.8	41.2	FRAGMENT_LARGE
KR326475_1_535	S1	OP3Div1	39.8	41.2	FRAGMENT_LARGE
EU357517_1_370	S1	OP3Div1	24.0	28.7	FRAGMENT_SMALL
AB374901_1_835	S1	OP3Div1	54.0	57.1	FRAGMENT_LARGE
LN680145_1_966	S1	OP3Div1	75.2	73.6	0
EU635123_1_831	S1	OP3Div1	55.8	58.4	FRAGMENT_LARGE
KR332957_1_538	S1	OP3Div1	39.6	41.0	FRAGMENT_LARGE
GQ356163_1_1345	S1	OP3Div1	96.4	94.6	0
KR332348_1_538	S1	OP3Div1	39.5	41.2	FRAGMENT_LARGE
KR334847_1_539	S1	OP3Div1	39.5	41.2	FRAGMENT_LARGE
JX105677_1_1417	S1	OP3Div1	96.1	94.7	0
FP245539_21480_23035	S1	OP3Div1	95.7	92.9	0
KU632234_1_516	S1	OP3Div1	39.0	39.5	FRAGMENT_LARGE
AY269936_1_377	S1	OP3Div1	24.2	29.1	FRAGMENT_SMALL
KR334378_1_530	S1	OP3Div1	38.9	40.7	FRAGMENT_LARGE
KR332192_1_530	S1	OP3Div1	38.9	40.7	FRAGMENT_LARGE
KR333074_1_503	S1	OP3Div1	37.4	38.5	FRAGMENT_LARGE
KU637263_1_461	S1	OP3Div1	33.5	35.5	FRAGMENT_LARGE
LN535813_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN522684_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
JX756418_1_392	S1	NewZetaOtu2	29.6	25.0	FRAGMENT_LARGE
JX755128_1_391	S1	NewZetaOtu2	29.6	25.0	FRAGMENT_LARGE
KF183136_1_845	S1	NewZetaOtu2	61.9	58.7	FRAGMENT_LARGE
KC453950_1_398	S1	NewZetaOtu2	28.8	24.1	FRAGMENT_LARGE
KC453955_1_413	S1	NewZetaOtu2	29.6	25.3	FRAGMENT_LARGE
JF261067_1_475	S1	NewZetaOtu2	34.7	37.0	FRAGMENT_LARGE
AB794414_1_633	S1	NewZetaOtu2	45.2	49.1	FRAGMENT_LARGE
FN995062_1_487	S1	NewZetaOtu2	39.5	32.5	FRAGMENT_LARGE
GQ391840_1_390	S1	NewZetaOtu2	30.9	26.3	FRAGMENT_LARGE
AM905604_1_423	S1	NewZetaOtu2	33.1	27.5	FRAGMENT_LARGE
FM174308_1_434	S1	NewZetaOtu2	31.1	33.9	FRAGMENT_LARGE
LN528586_1_472	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
JQ370723_1_796	S1	NewZetaOtu2	57.2	55.1	FRAGMENT_LARGE
JX788963_1_398	S1	NewZetaOtu2	28.9	24.8	AMBIGUOUS_BASES,FRAGMENT_LARGE
JX799915_1_385	S1	NewZetaOtu2	28.1	23.8	AMBIGUOUS_BASES,FRAGMENT_LARGE
JX798301_1_394	S1	NewZetaOtu2	28.8	24.5	AMBIGUOUS_BASES,FRAGMENT_LARGE
GQ391642_1_386	S1	NewZetaOtu2	30.2	26.0	FRAGMENT_LARGE
JX824570_1_378	S1	NewZetaOtu2	28.8	24.0	FRAGMENT_LARGE
JX822314_1_396	S1	NewZetaOtu2	29.7	25.4	FRAGMENT_LARGE
GQ500715_1_1507	S1	NewZetaOtu2	95.9	94.2	0
KC191789_1_1174	S1	NewZetaOtu2	77.4	84.2	0
GQ391771_1_386	S1	NewZetaOtu2	30.2	26.0	FRAGMENT_LARGE
JQ371886_1_790	S1	NewZetaOtu2	56.4	54.5	AMBIGUOUS_BASES,FRAGMENT_LARGE
JQ371337_1_791	S1	NewZetaOtu2	56.4	54.5	FRAGMENT_LARGE
GQ391861_1_388	S1	NewZetaOtu2	30.2	26.0	FRAGMENT_LARGE
GQ391922_1_390	S1	NewZetaOtu2	30.9	26.3	FRAGMENT_LARGE
GQ391883_1_390	S1	NewZetaOtu2	30.9	26.3	FRAGMENT_LARGE
GQ391711_1_391	S1	NewZetaOtu2	30.9	26.3	FRAGMENT_LARGE
AB794524_1_627	S1	NewZetaOtu2	44.7	48.7	FRAGMENT_LARGE
JQ370724_1_796	S1	NewZetaOtu2	57.2	55.1	FRAGMENT_LARGE
AB660307_1_867	S1	NewZetaOtu2	63.9	61.5	FRAGMENT_LARGE
JX751265_1_388	S1	NewZetaOtu2	28.3	24.1	FRAGMENT_LARGE
JQ372088_1_794	S1	NewZetaOtu2	56.5	54.8	FRAGMENT_LARGE
AF392793_1_520	S1	NewZetaOtu2	39.3	33.5	FRAGMENT_LARGE
GQ391787_1_390	S1	NewZetaOtu2	30.9	26.3	FRAGMENT_LARGE
AB661600_1_1467	S1	NewZetaOtu2	95.5	94.2	0
FM177076_1_491	S1	NewZetaOtu2	39.3	31.3	FRAGMENT_LARGE
LN549312_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
GQ391723_1_390	S1	NewZetaOtu2	30.9	26.3	FRAGMENT_LARGE
GQ391911_1_400	S1	NewZetaOtu2	30.9	26.3	FRAGMENT_LARGE
GQ391817_1_390	S1	NewZetaOtu2	30.9	26.3	FRAGMENT_LARGE
JF261062_1_476	S1	NewZetaOtu2	34.8	37.1	FRAGMENT_LARGE
GQ391509_1_390	S1	NewZetaOtu2	30.9	26.3	FRAGMENT_LARGE
KM008774_1_452	S1	NewZetaOtu2	32.0	35.3	FRAGMENT_LARGE
GQ390863_1_390	S1	NewZetaOtu2	30.9	26.3	FRAGMENT_LARGE
KC922862_1_734	S1	NewZetaOtu2	55.8	54.3	FRAGMENT_LARGE
GQ391749_1_390	S1	NewZetaOtu2	30.2	26.0	FRAGMENT_LARGE
FM174311_1_434	S1	NewZetaOtu2	31.1	33.9	FRAGMENT_LARGE
JQ688343_1_482	S1	NewZetaOtu2	35.6	37.4	FRAGMENT_LARGE
KU036106_1_481	S1	NewZetaOtu2	38.8	32.1	FRAGMENT_LARGE
HM445566_1_1362	S1	NewZetaOtu2	95.2	93.9	0
GQ391462_1_386	S1	NewZetaOtu2	30.2	26.0	FRAGMENT_LARGE
GQ391369_1_386	S1	NewZetaOtu2	30.2	26.0	FRAGMENT_LARGE
KU039153_1_482	S1	NewZetaOtu2	38.8	32.2	FRAGMENT_LARGE
EU546332_1_762	S1	NewZetaOtu2	55.9	52.4	FRAGMENT_LARGE
KU038183_1_482	S1	NewZetaOtu2	38.8	32.2	FRAGMENT_LARGE
GQ390840_1_390	S1	NewZetaOtu2	30.9	26.3	FRAGMENT_LARGE
KJ508725_1_475	S1	NewZetaOtu2	34.6	37.0	FRAGMENT_LARGE
LN529393_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN532068_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN524622_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN521141_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN528136_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN517087_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN518611_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN517850_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN525335_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN522840_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN525650_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN531559_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN528367_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN527750_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN524260_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
LN530680_1_471	S1	NewZetaOtu2	33.1	36.5	FRAGMENT_LARGE
KP158127_1_406	S1	NewZetaOtu2	30.8	26.1	FRAGMENT_LARGE
JX816834_1_395	S1	NewZetaOtu2	29.4	25.3	AMBIGUOUS_BASES,FRAGMENT_LARGE
JX706257_1_389	S1	NewZetaOtu2	29.3	24.6	FRAGMENT_LARGE
JX755504_1_392	S1	NewZetaOtu2	29.6	25.1	FRAGMENT_LARGE
HE603165_1_1418	S1	NewZetaOtu2	95.9	94.2	0
EF188532_1_524	S1	NewZetaOtu2	39.9	33.9	FRAGMENT_LARGE
FM176474_1_489	S1	NewZetaOtu2	39.2	31.1	FRAGMENT_LARGE
JX760074_1_389	S1	NewZetaOtu2	29.5	24.9	AMBIGUOUS_BASES,FRAGMENT_LARGE
HQ120042_1_689	S1	NewZetaOtu2	51.4	46.2	FRAGMENT_LARGE
AF392792_1_519	S1	NewZetaOtu2	38.6	33.5	FRAGMENT_LARGE
AB580609_1_490	S1	NewZetaOtu2	38.8	32.4	FRAGMENT_LARGE
AB580434_1_484	S1	NewZetaOtu2	38.5	32.3	FRAGMENT_LARGE
EF222002_1_549	S1	NewZetaOtu2	44.9	40.2	FRAGMENT_LARGE
JX757771_1_390	S1	NewZetaOtu2	29.5	25.0	FRAGMENT_LARGE
JX702512_1_304	S1	NewZetaOtu2	25.8	18.2	FRAGMENT_LARGE
FM176346_1_490	S1	NewZetaOtu2	39.3	31.2	FRAGMENT_LARGE
FM176882_1_490	S1	NewZetaOtu2	39.3	31.2	FRAGMENT_LARGE
JX757256_1_421	S1	NewZetaOtu2	32.7	27.4	FRAGMENT_LARGE
GQ994788_1_650	S1	NewZetaOtu2	51.3	45.8	FRAGMENT_LARGE
GQ994784_1_644	S1	NewZetaOtu2	51.3	45.7	FRAGMENT_LARGE
GQ391931_1_400	S1	NewZetaOtu2	30.9	26.4	FRAGMENT_LARGE
GQ391727_1_400	S1	NewZetaOtu2	30.9	26.4	FRAGMENT_LARGE
GQ391812_1_392	S1	NewZetaOtu2	30.9	26.4	FRAGMENT_LARGE
GQ390904_1_388	S1	NewZetaOtu2	30.5	26.1	FRAGMENT_LARGE
KU035160_1_456	S1	NewZetaOtu2	34.5	30.1	FRAGMENT_LARGE
KC453942_1_413	S1	NewZetaOtu2	29.6	25.3	FRAGMENT_LARGE
FN808070_1_428	S1	NewZetaOtu2	34.4	28.1	FRAGMENT_LARGE
KP156475_1_490	S1	NewZetaOtu2	39.5	32.8	FRAGMENT_LARGE
KP153576_1_489	S1	NewZetaOtu2	39.5	32.7	FRAGMENT_LARGE
KC925100_1_801	S1	NewZetaOtu2	63.1	59.8	FRAGMENT_LARGE
JX750637_1_391	S1	NewZetaOtu2	29.5	24.9	FRAGMENT_LARGE
HQ120035_1_1521	S1	NewZetaOtu2	96.0	94.4	0
JF812473_1_757	S1	NewZetaOtu2	59.3	56.6	FRAGMENT_LARGE
KM266360_1_476	S1	NewZetaOtu2	34.8	37.1	FRAGMENT_LARGE
KF856857_1_476	S1	NewZetaOtu2	34.8	37.1	FRAGMENT_LARGE
JX702760_1_391	S1	NewZetaOtu2	29.5	25.0	FRAGMENT_LARGE
KP156802_1_495	S1	OP3Div1	39.5	32.4	FRAGMENT_LARGE
