#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	OTUComp
KX092492_1_467	S1	NewZetaOtu1	34.1	36.4	[["USR", 147]]
KX092482_1_467	S1	NewZetaOtu1	34.1	36.4	[["USR", 147]]
KP126716_1_476	S1	NewZetaOtu1	34.5	37.1	[["USR", 147]]
KX092485_1_471	S1	NewZetaOtu1	34.2	36.6	[["USR", 147]]
KC454615_1_476	S1	NewZetaOtu1	34.8	37.1	[["USR", 147]]
KC454614_1_476	S1	NewZetaOtu1	34.7	37.1	[["USR", 147]]
KC454617_1_476	S1	NewZetaOtu1	34.9	37.1	[["USR", 147]]
KC454602_1_476	S1	NewZetaOtu1	34.9	37.1	[["USR", 147]]
KX092580_1_463	S1	NewZetaOtu1	34.1	36.1	[["USR", 147]]
KX092577_1_464	S1	NewZetaOtu1	34.2	36.2	[["USR", 147]]
KX092578_1_463	S1	NewZetaOtu1	34.1	36.1	[["USR", 147]]
KX092579_1_464	S1	NewZetaOtu1	34.2	36.2	[["USR", 147]]
KM266345_1_479	S1	NewZetaOtu1	35.0	37.4	[["USR", 147]]
KM266372_1_476	S1	NewZetaOtu1	34.9	37.1	[["USR", 147]]
KF856854_1_476	S1	NewZetaOtu1	34.9	37.1	[["USR", 147]]
KP126707_1_476	S1	NewZetaOtu1	34.8	37.1	[["USR", 147]]
JN931618_1_457	S1	NewZetaOtu1	30.9	35.5	[["USR", 147]]
JN932836_1_443	S1	NewZetaOtu1	30.6	34.5	[["USR", 147]]
JN929549_1_455	S1	NewZetaOtu1	30.9	35.4	[["USR", 147]]
JN926859_1_422	S1	NewZetaOtu1	30.5	32.9	[["USR", 147]]
JN934139_1_445	S1	NewZetaOtu1	30.8	34.7	[["USR", 147]]
JN932837_1_454	S1	NewZetaOtu1	30.8	35.4	[["USR", 147]]
JN922662_1_445	S1	NewZetaOtu1	30.7	34.7	[["USR", 147]]
JN926160_1_456	S1	NewZetaOtu1	30.9	35.6	[["USR", 147]]
JN921689_1_446	S1	NewZetaOtu1	30.8	34.8	[["USR", 147]]
JN921688_1_443	S1	NewZetaOtu1	30.7	34.6	[["USR", 147]]
JN918577_1_455	S1	NewZetaOtu1	30.9	35.5	[["USR", 147]]
JN918576_1_446	S1	NewZetaOtu1	30.8	34.8	[["USR", 147]]
JN917335_1_444	S1	NewZetaOtu1	30.7	34.6	[["USR", 147]]
JN917334_1_440	S1	NewZetaOtu1	30.6	34.0	[["USR", 147]]
JN921690_1_451	S1	NewZetaOtu1	30.9	35.0	[["USR", 147]]
JN923688_1_445	S1	NewZetaOtu1	30.7	34.6	[["USR", 147]]
JN923690_1_445	S1	NewZetaOtu1	30.7	34.6	[["USR", 147]]
JN923689_1_410	S1	NewZetaOtu1	30.3	32.0	[["USR", 147]]
JN923685_1_445	S1	NewZetaOtu1	30.8	34.6	[["USR", 147]]
JN923686_1_444	S1	NewZetaOtu1	30.7	34.6	[["USR", 147]]
JN934137_1_445	S1	NewZetaOtu1	30.8	34.6	[["USR", 147]]
JN931616_1_445	S1	NewZetaOtu1	30.8	34.6	[["USR", 147]]
JN917331_1_451	S1	NewZetaOtu1	30.9	35.0	[["USR", 147]]
JN926161_1_438	S1	NewZetaOtu1	30.6	34.2	[["USR", 147]]
JN926159_1_455	S1	NewZetaOtu1	30.9	35.4	[["USR", 147]]
JN917333_1_446	S1	NewZetaOtu1	30.8	34.8	[["USR", 147]]
JN917332_1_445	S1	NewZetaOtu1	30.7	34.7	[["USR", 147]]
JN917330_1_443	S1	NewZetaOtu1	30.7	34.5	[["USR", 147]]
JN917967_1_453	S1	NewZetaOtu1	30.9	35.3	[["USR", 147]]
JN925584_1_456	S1	NewZetaOtu1	30.9	35.4	[["USR", 147]]
JN922660_1_446	S1	NewZetaOtu1	30.7	34.6	[["USR", 147]]
JN923687_1_430	S1	NewZetaOtu1	30.5	32.8	[["USR", 147]]
JN922663_1_444	S1	NewZetaOtu1	30.7	34.6	[["USR", 147]]
JN922664_1_321	S1	NewZetaOtu1	24.7	25.0	[["USR", 147]]
JN934138_1_449	S1	NewZetaOtu1	30.9	34.9	[["USR", 147]]
JN931615_1_443	S1	NewZetaOtu1	30.7	34.4	[["USR", 147]]
JN921687_1_428	S1	NewZetaOtu1	30.5	33.2	[["USR", 147]]
JN934136_1_452	S1	NewZetaOtu1	30.8	35.1	[["USR", 147]]
JN922659_1_412	S1	NewZetaOtu1	30.1	32.1	[["USR", 147]]
JN920204_1_454	S1	NewZetaOtu1	30.9	35.3	[["USR", 147]]
JN927623_1_454	S1	NewZetaOtu1	30.9	35.3	[["USR", 147]]
AM229219_1_635	S1	NewZetaOtu1	39.8	49.3	[["USR", 147]]
AB722118_1_1407	S1	NewZetaOtu1	96.2	94.9	[["USR", 147]]
KJ616011_1_546	S1	NewZetaOtu1	37.6	42.6	[["USR", 147]]
FJ268555_1_1069	S1	NewZetaOtu1	75.6	77.8	[["USR", 147]]
JN977392_1_1559	S1	NewZetaOtu1	96.2	94.9	[["USR", 147]]
JN921691_1_444	S1	NewZetaOtu1	30.3	34.5	[["USR", 147]]
AB825382_1_373	S1	NewZetaOtu1	23.8	29.1	[["USR", 147]]
KP126700_1_476	S1	NewZetaOtu1	34.8	37.1	[["USR", 147]]
JQ199134_1_1379	S1	NewZetaOtu1	96.0	94.7	[["USR", 147]]
FM174318_1_435	S1	NewZetaOtu1	31.2	33.9	[["USR", 147]]
AACY021407649_1_854	S1	NewZetaOtu1	55.4	66.2	[["USR", 147]]
FM174298_1_435	S1	NewZetaOtu1	31.2	33.9	[["USR", 147]]
AB825545_1_373	S1	NewZetaOtu1	24.1	29.1	[["USR", 147]]
KC454619_1_474	S1	NewZetaOtu1	34.7	37.0	[["USR", 147]]
KC454608_1_475	S1	NewZetaOtu1	34.8	37.1	[["USR", 147]]
FM174296_1_432	S1	NewZetaOtu1	31.0	33.7	[["USR", 147]]
FM174320_1_435	S1	NewZetaOtu1	31.2	33.9	[["USR", 147]]
AM409855_1_928	S1	NewZetaOtu1	64.8	64.5	[["USR", 147]]
JYNY01000372_31821_33375	S1	NewZetaOtu1	96.9	94.9	[["USR", 147]]
JN412733_1_1431	S1	NewZetaOtu1	96.9	95.0	[["USR", 147]]
JF989122_1_469	S1	NewZetaOtu1	33.2	36.6	[["USR", 147]]
JF988974_1_454	S1	NewZetaOtu1	31.6	35.4	[["USR", 147]]
FM174319_1_435	S1	NewZetaOtu1	31.2	33.9	[["USR", 147]]
KP126712_1_476	S1	NewZetaOtu1	34.8	37.1	[["USR", 147]]
EU247606_1_345	S1	NewZetaOtu1	28.1	22.6	[["USR", 147]]
KF856870_1_478	S1	NewZetaOtu1	35.1	37.2	[["USR", 147]]
KP126709_1_458	S1	NewZetaOtu1	33.9	35.6	[["USR", 147]]
KM095397_1_477	S1	NewZetaOtu1	34.9	37.1	[["USR", 147]]
KJ508486_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508477_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508484_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508483_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508468_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508476_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508464_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508482_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508481_1_475	S1	NewZetaOtu1	34.4	36.9	[["USR", 147]]
KJ508487_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508479_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508480_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508460_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508457_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KJ508467_1_475	S1	NewZetaOtu1	34.6	37.0	[["USR", 147]]
KC454623_1_477	S1	NewZetaOtu1	34.7	37.1	[["USR", 147]]
KJ508475_1_471	S1	NewZetaOtu1	34.0	36.7	[["USR", 147]]
KJ508737_1_475	S1	NewZetaOtu1	34.8	37.1	[["USR", 147]]
KC454620_1_476	S1	NewZetaOtu1	34.8	37.1	[["USR", 147]]
KC454609_1_476	S1	NewZetaOtu1	34.8	37.1	[["USR", 147]]
KC454622_1_476	S1	NewZetaOtu1	34.8	37.1	[["USR", 147]]
EU247600_1_348	S1	NewZetaOtu1	27.6	22.4	[["USR", 147]]
EU247592_1_348	S1	NewZetaOtu1	27.6	22.4	[["USR", 147]]
EU247556_1_348	S1	NewZetaOtu1	28.2	22.6	[["USR", 147]]
EU247593_1_348	S1	NewZetaOtu1	28.2	22.6	[["USR", 147]]
EU247540_1_348	S1	NewZetaOtu1	28.1	22.6	[["USR", 147]]
EU247581_1_345	S1	NewZetaOtu1	27.9	22.5	[["USR", 147]]
EU247542_1_345	S1	NewZetaOtu1	28.1	22.6	[["USR", 147]]
EU247560_1_344	S1	NewZetaOtu1	28.1	22.5	[["USR", 147]]
EU247583_1_345	S1	NewZetaOtu1	28.1	22.6	[["USR", 147]]
EU247534_1_345	S1	NewZetaOtu1	28.1	22.6	[["USR", 147]]
EU247545_1_345	S1	NewZetaOtu1	28.1	22.6	[["USR", 147]]
EU247539_1_345	S1	NewZetaOtu1	28.1	22.6	[["USR", 147]]
EU247604_1_345	S1	NewZetaOtu1	28.1	22.6	[["USR", 147]]
KM095399_1_477	S1	NewZetaOtu1	34.8	37.0	[["USR", 147]]
HQ509044_1_492	S1	NewZetaOtu1	39.3	32.7	[["USR", 147]]
KJ589249_1_488	S1	NewZetaOtu1	39.1	30.0	[["USR", 147]]
KC454612_1_476	S1	NewZetaOtu1	34.8	37.1	[["USR", 147]]
HF913006_1_463	S1	NewZetaOtu1	37.4	29.6	[["USR", 147]]
JQ130700_1_490	S1	NewZetaOtu1	38.6	31.7	[["USR", 147]]
JQ104959_1_485	S1	NewZetaOtu1	38.9	31.4	[["USR", 147]]
HM225735_1_509	S1	NewZetaOtu1	38.9	33.2	[["USR", 147]]
KC454621_1_476	S1	NewZetaOtu1	34.7	37.1	[["USR", 147]]
AB897333_1_500	S1	NewZetaOtu1	39.9	32.6	[["USR", 147]]
LC070912_1_377	S1	OP3Div1	24.2	29.2	[["USR", 114], ["OP3Div1", 10]]
HQ163480_1_1410	S1	OP3Div1	96.8	94.7	[["USR", 114], ["OP3Div1", 10]]
KU627163_1_532	S1	OP3Div1	39.5	39.9	[["USR", 114], ["OP3Div1", 10]]
KR814060_1_844	S1	OP3Div1	45.4	49.7	[["USR", 114], ["OP3Div1", 10]]
KU624091_1_524	S1	OP3Div1	38.9	39.7	[["USR", 114], ["OP3Div1", 10]]
JQ654943_1_791	S1	OP3Div1	63.0	60.1	[["USR", 114], ["OP3Div1", 10]]
KC432537_1_1395	S1	OP3Div1	96.6	94.5	[["USR", 114], ["OP3Div1", 10]]
JN440965_1_1468	S1	OP3Div1	97.0	94.9	[["USR", 114], ["OP3Div1", 10]]
GU191531_1_754	S1	OP3Div1	53.0	56.8	[["USR", 114], ["OP3Div1", 10]]
LC070873_1_377	S1	OP3Div1	24.2	29.2	[["USR", 114], ["OP3Div1", 10]]
EU438682_1_910	S1	OP3Div1	51.7	54.8	[["USR", 114], ["OP3Div1", 10]]
KC836755_1_1500	S1	OP3Div1	97.0	94.6	[["USR", 114], ["OP3Div1", 10]]
KT630186_1_488	S1	OP3Div1	37.4	37.6	[["USR", 114], ["OP3Div1", 10]]
JN449771_1_1421	S1	OP3Div1	96.8	94.6	[["USR", 114], ["OP3Div1", 10]]
JN455673_1_1363	S1	OP3Div1	96.8	94.6	[["USR", 114], ["OP3Div1", 10]]
KU638101_1_450	S1	OP3Div1	32.1	34.4	[["USR", 114], ["OP3Div1", 10]]
KU634097_1_490	S1	OP3Div1	37.6	37.5	[["USR", 114], ["OP3Div1", 10]]
HQ174950_1_1403	S1	OP3Div1	94.8	92.4	[["USR", 114], ["OP3Div1", 10]]
AB825356_1_377	S1	OP3Div1	24.2	29.2	[["USR", 114], ["OP3Div1", 10]]
FJ901595_1_1386	S1	OP3Div1	97.2	94.9	[["USR", 114], ["OP3Div1", 10]]
KR824960_1_1524	S1	OP3Div1	97.2	95.0	[["USR", 114], ["OP3Div1", 10]]
HM243925_1_1524	S1	OP3Div1	97.2	94.9	[["USR", 114], ["OP3Div1", 10]]
LN680133_1_966	S1	OP3Div1	75.6	73.6	[["USR", 114], ["OP3Div1", 10]]
HM103675_1_1003	S1	OP3Div1	58.8	65.3	[["USR", 114], ["OP3Div1", 10]]
FJ350940_1_869	S1	OP3Div1	56.6	61.1	[["USR", 114], ["OP3Div1", 10]]
HM187130_1_1494	S1	OP3Div1	97.5	95.2	[["USR", 114], ["OP3Div1", 10]]
KR334625_1_480	S1	OP3Div1	33.6	36.9	[["USR", 114], ["OP3Div1", 10]]
KR333911_1_566	S1	OP3Div1	39.9	41.6	[["USR", 114], ["OP3Div1", 10]]
JF747661_1_1550	S1	OP3Div1	97.1	94.8	[["USR", 114], ["OP3Div1", 10]]
KC424739_1_1562	S1	OP3Div1	97.3	95.0	[["USR", 114], ["OP3Div1", 10]]
HQ190286_1_1533	S1	OP3Div1	97.0	94.9	[["USR", 114], ["OP3Div1", 10]]
HM187121_1_1486	S1	OP3Div1	96.9	94.7	[["USR", 114], ["OP3Div1", 10]]
KT798603_1_475	S1	OP3Div1	32.3	30.5	[["USR", 114], ["OP3Div1", 10]]
KR333355_1_450	S1	OP3Div1	26.7	34.1	[["USR", 114], ["OP3Div1", 10]]
JN387329_1_1217	S1	OP3Div1	71.9	78.5	[["USR", 114], ["OP3Div1", 10]]
AB291382_1_563	S1	OP3Div1	32.1	29.5	[["USR", 114], ["OP3Div1", 10]]
KT797452_1_475	S1	OP3Div1	32.3	30.5	[["USR", 114], ["OP3Div1", 10]]
FJ484511_1_1142	S1	OP3Div1	81.9	86.1	[["USR", 114], ["OP3Div1", 10]]
KR335522_1_549	S1	OP3Div1	39.7	41.1	[["USR", 114], ["OP3Div1", 10]]
KR324959_1_489	S1	OP3Div1	36.8	37.5	[["USR", 114], ["OP3Div1", 10]]
KR325205_1_535	S1	OP3Div1	39.7	41.1	[["USR", 114], ["OP3Div1", 10]]
KR310019_1_547	S1	OP3Div1	39.7	41.1	[["USR", 114], ["OP3Div1", 10]]
JX105599_1_1514	S1	OP3Div1	96.7	94.4	[["USR", 114], ["OP3Div1", 10]]
EU160146_1_832	S1	OP3Div1	45.2	49.0	[["USR", 114], ["OP3Div1", 10]]
KR327358_1_548	S1	OP3Div1	39.7	41.1	[["USR", 114], ["OP3Div1", 10]]
KR323734_1_543	S1	OP3Div1	39.7	41.1	[["USR", 114], ["OP3Div1", 10]]
KR325772_1_548	S1	OP3Div1	39.7	41.1	[["USR", 114], ["OP3Div1", 10]]
JQ732822_1_1150	S1	OP3Div1	90.5	89.2	[["USR", 114], ["OP3Div1", 10]]
JF215495_1_1388	S1	OP3Div1	96.9	94.9	[["USR", 114], ["OP3Div1", 10]]
HM186550_1_1390	S1	OP3Div1	97.0	94.6	[["USR", 114], ["OP3Div1", 10]]
KC331282_1_1529	S1	OP3Div1	97.0	95.1	[["USR", 114], ["OP3Div1", 10]]
KC331310_1_1529	S1	OP3Div1	97.0	95.1	[["USR", 114], ["OP3Div1", 10]]
FJ902578_1_1396	S1	OP3Div1	97.2	95.0	[["USR", 114], ["OP3Div1", 10]]
KT798696_1_468	S1	OP3Div1	32.1	30.1	[["USR", 114], ["OP3Div1", 10]]
KU653249_1_497	S1	OP3Div1	32.3	31.2	[["USR", 114], ["OP3Div1", 10]]
JN478358_1_1385	S1	OP3Div1	96.7	94.4	[["USR", 114], ["OP3Div1", 10]]
FJ902097_1_436	S1	OP3Div1	25.9	24.0	[["USR", 114], ["OP3Div1", 10]]
FJ902089_1_1396	S1	OP3Div1	96.9	94.9	[["USR", 114], ["OP3Div1", 10]]
KU654114_1_504	S1	OP3Div1	32.4	31.6	[["USR", 114], ["OP3Div1", 10]]
KT797933_1_475	S1	OP3Div1	32.3	30.5	[["USR", 114], ["OP3Div1", 10]]
HQ174957_1_1439	S1	OP3Div1	95.5	93.1	[["USR", 114], ["OP3Div1", 10]]
KM345405_1_528	S1	OP3Div1	39.8	41.0	[["USR", 114], ["OP3Div1", 10]]
KU625263_1_518	S1	OP3Div1	39.5	40.0	[["USR", 114], ["OP3Div1", 10]]
FJ484520_1_1347	S1	OP3Div1	96.7	94.7	[["USR", 114], ["OP3Div1", 10]]
KU651057_1_504	S1	OP3Div1	32.4	31.5	[["USR", 114], ["OP3Div1", 10]]
KT798448_1_475	S1	OP3Div1	32.2	30.3	[["USR", 114], ["OP3Div1", 10]]
KU652182_1_504	S1	OP3Div1	32.4	31.5	[["USR", 114], ["OP3Div1", 10]]
KJ941812_1_584	S1	OP3Div1	33.4	35.2	[["USR", 114], ["OP3Div1", 10]]
FJ351111_1_868	S1	OP3Div1	56.6	60.8	[["USR", 114], ["OP3Div1", 10]]
HQ330581_1_1377	S1	OP3Div1	97.1	94.9	[["USR", 114], ["OP3Div1", 10]]
GU208378_1_1471	S1	OP3Div1	97.1	94.9	[["USR", 114], ["OP3Div1", 10]]
GU127062_1_1228	S1	OP3Div1	96.3	94.6	[["USR", 114], ["OP3Div1", 10]]
KR316153_1_522	S1	OP3Div1	39.5	40.3	[["USR", 114], ["OP3Div1", 10]]
LK936290_1_1019	S1	OP3Div1	73.3	75.9	[["USR", 114], ["OP3Div1", 10]]
LC139597_1_904	S1	OP3Div1	57.0	62.4	[["USR", 114], ["OP3Div1", 10]]
GQ893332_1_424	S1	OP3Div1	29.6	32.9	[["USR", 114], ["OP3Div1", 10]]
KU632404_1_483	S1	OP3Div1	36.7	36.9	[["USR", 114], ["OP3Div1", 10]]
KU628258_1_451	S1	OP3Div1	31.2	34.5	[["USR", 114], ["OP3Div1", 10]]
KU625267_1_467	S1	OP3Div1	34.5	35.8	[["USR", 114], ["OP3Div1", 10]]
KU633235_1_504	S1	OP3Div1	38.9	38.5	[["USR", 114], ["OP3Div1", 10]]
KU639544_1_508	S1	OP3Div1	39.2	39.1	[["USR", 114], ["OP3Div1", 10]]
AM406813_1_850	S1	OP3Div1	65.1	65.2	[["USR", 114], ["OP3Div1", 10]]
AM406808_1_873	S1	OP3Div1	65.2	67.0	[["USR", 114], ["OP3Div1", 10]]
KU631078_1_447	S1	OP3Div1	31.1	34.2	[["USR", 114], ["OP3Div1", 10]]
KF183008_1_951	S1	OP3Div1	65.2	65.9	[["USR", 114], ["OP3Div1", 10]]
EU662439_1_850	S1	OP3Div1	45.3	49.2	[["USR", 114], ["OP3Div1", 10]]
KR334260_1_546	S1	OP3Div1	39.4	41.0	[["USR", 114], ["OP3Div1", 10]]
KR328862_1_543	S1	OP3Div1	39.2	40.8	[["USR", 114], ["OP3Div1", 10]]
KR329448_1_553	S1	OP3Div1	39.1	41.0	[["USR", 114], ["OP3Div1", 10]]
KR329389_1_541	S1	OP3Div1	38.9	40.7	[["USR", 114], ["OP3Div1", 10]]
KT798524_1_470	S1	OP3Div1	32.1	30.2	[["USR", 114], ["OP3Div1", 10]]
FJ949404_1_947	S1	OP3Div1	65.2	67.8	[["USR", 114], ["OP3Div1", 10]]
KU622683_1_502	S1	OP3Div1	38.9	38.8	[["USR", 114], ["OP3Div1", 10]]
EU290284_1_891	S1	OP3Div1	63.9	65.4	[["USR", 114], ["OP3Div1", 10]]
AB077356_1_985	S1	OP3Div1	56.4	60.4	[["USR", 114], ["OP3Div1", 10]]
KR326488_1_415	S1	OP3Div1	24.5	31.4	[["USR", 114], ["OP3Div1", 10]]
KR326406_1_535	S1	OP3Div1	39.8	41.2	[["USR", 114], ["OP3Div1", 10]]
KR326475_1_535	S1	OP3Div1	39.8	41.2	[["USR", 114], ["OP3Div1", 10]]
EU357517_1_370	S1	OP3Div1	24.0	28.7	[["USR", 114], ["OP3Div1", 10]]
AB374901_1_835	S1	OP3Div1	54.0	57.1	[["USR", 114], ["OP3Div1", 10]]
LN680145_1_966	S1	OP3Div1	75.2	73.6	[["USR", 114], ["OP3Div1", 10]]
EU635123_1_831	S1	OP3Div1	55.8	58.4	[["USR", 114], ["OP3Div1", 10]]
KR332957_1_538	S1	OP3Div1	39.6	41.0	[["USR", 114], ["OP3Div1", 10]]
GQ356163_1_1345	S1	OP3Div1	96.4	94.6	[["USR", 114], ["OP3Div1", 10]]
KR332348_1_538	S1	OP3Div1	39.5	41.2	[["USR", 114], ["OP3Div1", 10]]
KR334847_1_539	S1	OP3Div1	39.5	41.2	[["USR", 114], ["OP3Div1", 10]]
JX105677_1_1417	S1	OP3Div1	96.1	94.7	[["USR", 114], ["OP3Div1", 10]]
FP245539_21480_23035	S1	OP3Div1	95.7	92.9	[["USR", 114], ["OP3Div1", 10]]
KU632234_1_516	S1	OP3Div1	39.0	39.5	[["USR", 114], ["OP3Div1", 10]]
AY269936_1_377	S1	OP3Div1	24.2	29.1	[["USR", 114], ["OP3Div1", 10]]
KR334378_1_530	S1	OP3Div1	38.9	40.7	[["USR", 114], ["OP3Div1", 10]]
KR332192_1_530	S1	OP3Div1	38.9	40.7	[["USR", 114], ["OP3Div1", 10]]
KR333074_1_503	S1	OP3Div1	37.4	38.5	[["USR", 114], ["OP3Div1", 10]]
KU637263_1_461	S1	OP3Div1	33.5	35.5	[["USR", 114], ["OP3Div1", 10]]
LN535813_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN522684_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
JX756418_1_392	S1	NewZetaOtu2	29.6	25.0	[["USR", 112]]
JX755128_1_391	S1	NewZetaOtu2	29.6	25.0	[["USR", 112]]
KF183136_1_845	S1	NewZetaOtu2	61.9	58.7	[["USR", 112]]
KC453950_1_398	S1	NewZetaOtu2	28.8	24.1	[["USR", 112]]
KC453955_1_413	S1	NewZetaOtu2	29.6	25.3	[["USR", 112]]
JF261067_1_475	S1	NewZetaOtu2	34.7	37.0	[["USR", 112]]
AB794414_1_633	S1	NewZetaOtu2	45.2	49.1	[["USR", 112]]
FN995062_1_487	S1	NewZetaOtu2	39.5	32.5	[["USR", 112]]
GQ391840_1_390	S1	NewZetaOtu2	30.9	26.3	[["USR", 112]]
AM905604_1_423	S1	NewZetaOtu2	33.1	27.5	[["USR", 112]]
FM174308_1_434	S1	NewZetaOtu2	31.1	33.9	[["USR", 112]]
LN528586_1_472	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
JQ370723_1_796	S1	NewZetaOtu2	57.2	55.1	[["USR", 112]]
JX788963_1_398	S1	NewZetaOtu2	28.9	24.8	[["USR", 112]]
JX799915_1_385	S1	NewZetaOtu2	28.1	23.8	[["USR", 112]]
JX798301_1_394	S1	NewZetaOtu2	28.8	24.5	[["USR", 112]]
GQ391642_1_386	S1	NewZetaOtu2	30.2	26.0	[["USR", 112]]
JX824570_1_378	S1	NewZetaOtu2	28.8	24.0	[["USR", 112]]
JX822314_1_396	S1	NewZetaOtu2	29.7	25.4	[["USR", 112]]
GQ500715_1_1507	S1	NewZetaOtu2	95.9	94.2	[["USR", 112]]
KC191789_1_1174	S1	NewZetaOtu2	77.4	84.2	[["USR", 112]]
GQ391771_1_386	S1	NewZetaOtu2	30.2	26.0	[["USR", 112]]
JQ371886_1_790	S1	NewZetaOtu2	56.4	54.5	[["USR", 112]]
JQ371337_1_791	S1	NewZetaOtu2	56.4	54.5	[["USR", 112]]
GQ391861_1_388	S1	NewZetaOtu2	30.2	26.0	[["USR", 112]]
GQ391922_1_390	S1	NewZetaOtu2	30.9	26.3	[["USR", 112]]
GQ391883_1_390	S1	NewZetaOtu2	30.9	26.3	[["USR", 112]]
GQ391711_1_391	S1	NewZetaOtu2	30.9	26.3	[["USR", 112]]
AB794524_1_627	S1	NewZetaOtu2	44.7	48.7	[["USR", 112]]
JQ370724_1_796	S1	NewZetaOtu2	57.2	55.1	[["USR", 112]]
AB660307_1_867	S1	NewZetaOtu2	63.9	61.5	[["USR", 112]]
JX751265_1_388	S1	NewZetaOtu2	28.3	24.1	[["USR", 112]]
JQ372088_1_794	S1	NewZetaOtu2	56.5	54.8	[["USR", 112]]
AF392793_1_520	S1	NewZetaOtu2	39.3	33.5	[["USR", 112]]
GQ391787_1_390	S1	NewZetaOtu2	30.9	26.3	[["USR", 112]]
AB661600_1_1467	S1	NewZetaOtu2	95.5	94.2	[["USR", 112]]
FM177076_1_491	S1	NewZetaOtu2	39.3	31.3	[["USR", 112]]
LN549312_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
GQ391723_1_390	S1	NewZetaOtu2	30.9	26.3	[["USR", 112]]
GQ391911_1_400	S1	NewZetaOtu2	30.9	26.3	[["USR", 112]]
GQ391817_1_390	S1	NewZetaOtu2	30.9	26.3	[["USR", 112]]
JF261062_1_476	S1	NewZetaOtu2	34.8	37.1	[["USR", 112]]
GQ391509_1_390	S1	NewZetaOtu2	30.9	26.3	[["USR", 112]]
KM008774_1_452	S1	NewZetaOtu2	32.0	35.3	[["USR", 112]]
GQ390863_1_390	S1	NewZetaOtu2	30.9	26.3	[["USR", 112]]
KC922862_1_734	S1	NewZetaOtu2	55.8	54.3	[["USR", 112]]
GQ391749_1_390	S1	NewZetaOtu2	30.2	26.0	[["USR", 112]]
FM174311_1_434	S1	NewZetaOtu2	31.1	33.9	[["USR", 112]]
JQ688343_1_482	S1	NewZetaOtu2	35.6	37.4	[["USR", 112]]
KU036106_1_481	S1	NewZetaOtu2	38.8	32.1	[["USR", 112]]
HM445566_1_1362	S1	NewZetaOtu2	95.2	93.9	[["USR", 112]]
GQ391462_1_386	S1	NewZetaOtu2	30.2	26.0	[["USR", 112]]
GQ391369_1_386	S1	NewZetaOtu2	30.2	26.0	[["USR", 112]]
KU039153_1_482	S1	NewZetaOtu2	38.8	32.2	[["USR", 112]]
EU546332_1_762	S1	NewZetaOtu2	55.9	52.4	[["USR", 112]]
KU038183_1_482	S1	NewZetaOtu2	38.8	32.2	[["USR", 112]]
GQ390840_1_390	S1	NewZetaOtu2	30.9	26.3	[["USR", 112]]
KJ508725_1_475	S1	NewZetaOtu2	34.6	37.0	[["USR", 112]]
LN529393_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN532068_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN524622_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN521141_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN528136_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN517087_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN518611_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN517850_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN525335_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN522840_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN525650_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN531559_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN528367_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN527750_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN524260_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
LN530680_1_471	S1	NewZetaOtu2	33.1	36.5	[["USR", 112]]
KP158127_1_406	S1	NewZetaOtu2	30.8	26.1	[["USR", 112]]
