#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	OTUComp
OTU7289	S1	OP3Div2	37.0	28.7	[["USR", 45], ["OP3Div2", 5]]
OTU20249	S1	OP3Div2	40.2	32.1	[["USR", 45], ["OP3Div2", 5]]
OTU9128	S1	OP3Div2	29.2	24.9	[["USR", 38], ["OP3Div2", 3]]
OTU834	S1	OP3Div2	39.5	32.9	[["USR", 38], ["OP3Div2", 3]]
OTU17798	S1	OP3Div2	39.7	32.4	[["USR", 38], ["OP3Div2", 3]]
OTU14645	S1	OP3Div2	29.5	25.0	[["USR", 38], ["OP3Div2", 3]]
OTU6416	S1	OP3Div2	28.8	24.1	[["USR", 38], ["OP3Div2", 3]]
OTU3473	S1	OP3Div2	37.5	30.7	[["USR", 38], ["OP3Div2", 3]]
OTU7826	S1	OP3Div2	39.7	31.6	[["USR", 38], ["OP3Div2", 3]]
OTU14735	S1	OP3Div2	37.7	28.9	[["USR", 38], ["OP3Div2", 3]]
OTU21385	S1	OP3Div2	39.5	31.6	[["USR", 38], ["OP3Div2", 3]]
OTU4246	S1	OP3Div2	30.1	25.7	[["USR", 38], ["OP3Div2", 3]]
OTU6239	S1	OP3Div2	39.4	31.2	[["USR", 38], ["OP3Div2", 3]]
OTU4038	S1	OP3Div2	39.5	33.1	[["USR", 38], ["OP3Div2", 3]]
OTU3952	S1	OP3Div2	30.1	25.8	[["USR", 38], ["OP3Div2", 3]]
OTU20726	S1	OP3Div2	39.0	32.7	[["USR", 38], ["OP3Div2", 3]]
OTU18602	S1	OP3Div2	29.5	25.1	[["USR", 38], ["OP3Div2", 3]]
OTU19124	S1	OP3Div2	38.9	32.1	[["USR", 38], ["OP3Div2", 3]]
OTU22099	S1	OP3Div2	29.5	25.0	[["USR", 38], ["OP3Div2", 3]]
OTU3886	S1	OP3Div2	39.5	32.8	[["USR", 38], ["OP3Div2", 3]]
OTU901	S1	OP3Div2	38.6	32.4	[["USR", 38], ["OP3Div2", 3]]
OTU9032	S1	OP3Div2	29.6	25.4	[["USR", 38], ["OP3Div2", 3]]
OTU9464	S1	OP3Div2	39.0	32.4	[["USR", 38], ["OP3Div2", 3]]
OTU8791	S1	OP3Div2	39.5	32.6	[["USR", 38], ["OP3Div2", 3]]
OTU10022	S1	OP3Div2	39.5	32.7	[["USR", 38], ["OP3Div2", 3]]
OTU18669	S1	OP3Div2	39.5	32.8	[["USR", 38], ["OP3Div2", 3]]
OTU11929	S1	OP3Div2	39.5	31.8	[["USR", 38], ["OP3Div2", 3]]
OTU1390	S1	OP3Div2	38.3	30.3	[["USR", 38], ["OP3Div2", 3]]
OTU20744	S1	OP3Div2	39.1	32.1	[["USR", 38], ["OP3Div2", 3]]
OTU2601	S1	OP3Div2	39.5	32.7	[["USR", 38], ["OP3Div2", 3]]
OTU13990	S1	OP3Div2	39.5	32.4	[["USR", 38], ["OP3Div2", 3]]
OTU6372	S1	OP3Div2	39.5	33.0	[["USR", 38], ["OP3Div2", 3]]
OTU5738	S1	OP3Div2	39.2	32.8	[["USR", 38], ["OP3Div2", 3]]
OTU5376	S1	OP3Div2	29.7	25.7	[["USR", 38], ["OP3Div2", 3]]
OTU3141	S1	OP3Div2	38.1	28.9	[["USR", 38], ["OP3Div2", 3]]
OTU16319	S1	OP3Div2	26.0	18.8	[["USR", 38], ["OP3Div2", 3]]
OTU7480	S1	OP3Div2	39.6	33.1	[["USR", 38], ["OP3Div2", 3]]
OTU2742	S1	OP3Div2	38.6	30.7	[["USR", 38], ["OP3Div2", 3]]
OTU12881	S1	OP3Div2	33.6	27.5	[["USR", 38], ["OP3Div2", 3]]
OTU5235	S1	OP3Div2	39.5	32.6	[["USR", 38], ["OP3Div2", 3]]
OTU13164	S1	OP3Div2	39.6	30.9	[["USR", 34], ["OP3Div2", 5]]
OTU21690	S1	OP3Div2	39.5	30.7	[["USR", 34], ["OP3Div2", 5]]
OTU9755	S1	OP3Div2	40.0	31.4	[["USR", 34], ["OP3Div2", 5]]
OTU1221	S1	OP3Div2	40.5	33.9	[["USR", 34], ["OP3Div2", 5]]
OTU11953	S1	OP3Div2	40.6	34.0	[["USR", 34], ["OP3Div2", 5]]
OTU11951	S1	OP3Div2	38.3	29.3	[["USR", 34], ["OP3Div2", 5]]
OTU87	S1	OP3Div2	31.1	26.4	[["USR", 34], ["OP3Div2", 5]]
OTU4184	S1	OP3Div2	40.3	33.5	[["USR", 34], ["OP3Div2", 5]]
OTU17499	S1	OP3Div2	40.0	31.4	[["USR", 34], ["OP3Div2", 5]]
OTU5464	S1	OP3Div2	29.9	25.0	[["USR", 34], ["OP3Div2", 5]]
OTU9651	S1	OP3Div2	38.2	28.9	[["USR", 34], ["OP3Div2", 5]]
OTU21651	S1	OP3Div2	40.3	32.8	[["USR", 34], ["OP3Div2", 5]]
OTU6191	S1	OP3Div2	40.2	32.7	[["USR", 34], ["OP3Div2", 5]]
OTU2550	S1	OP3Div2	40.3	33.5	[["USR", 34], ["OP3Div2", 5]]
OTU13588	S1	OP3Div2	40.3	32.2	[["USR", 34], ["OP3Div2", 5]]
OTU16535	S1	OP3Div2	40.0	31.3	[["USR", 34], ["OP3Div2", 5]]
OTU17061	S1	OP3Div2	40.0	31.0	[["USR", 34], ["OP3Div2", 5]]
OTU8700	S1	OP3Div2	40.1	33.4	[["USR", 34], ["OP3Div2", 5]]
OTU8027	S1	OP3Div2	40.3	32.8	[["USR", 34], ["OP3Div2", 5]]
OTU8028	S1	OP3Div2	31.5	26.6	[["USR", 34], ["OP3Div2", 5]]
OTU4046	S1	OP3Div2	40.3	33.3	[["USR", 34], ["OP3Div2", 5]]
OTU16377	S1	OP3Div2	40.3	33.5	[["USR", 34], ["OP3Div2", 5]]
OTU14263	S1	OP3Div2	37.6	29.0	[["USR", 34], ["OP3Div2", 5]]
OTU15553	S1	OP3Div2	40.3	33.3	[["USR", 34], ["OP3Div2", 5]]
OTU19377	S1	OP3Div2	40.3	32.8	[["USR", 34], ["OP3Div2", 5]]
OTU20320	S1	OP3Div2	40.4	33.8	[["USR", 34], ["OP3Div2", 5]]
OTU9450	S1	OP3Div2	40.3	32.6	[["USR", 34], ["OP3Div2", 5]]
OTU16847	S1	OP3Div2	40.3	32.8	[["USR", 34], ["OP3Div2", 5]]
OTU9190	S1	OP3Div2	40.3	33.1	[["USR", 34], ["OP3Div2", 5]]
OTU11685	S1	OP3Div2	30.1	25.4	[["USR", 34], ["OP3Div2", 5]]
OTU6941	S1	OP3Div2	40.3	32.9	[["USR", 34], ["OP3Div2", 5]]
OTU1039	S1	OP3Div2	36.1	31.2	[["USR", 34], ["OP3Div2", 5]]
OTU21195	S1	OP3Div2	40.3	33.2	[["USR", 34], ["OP3Div2", 5]]
OTU5803	S1	OP3Div2	40.3	32.3	[["USR", 34], ["OP3Div2", 5]]
OTU67	S1	NewZetaOtu1	28.9	24.6	[["USR", 29]]
OTU2095	S1	NewZetaOtu1	38.0	30.5	[["USR", 29]]
OTU8233	S1	NewZetaOtu1	28.4	24.1	[["USR", 29]]
OTU21049	S1	NewZetaOtu1	37.3	30.2	[["USR", 29]]
OTU18617	S1	NewZetaOtu1	27.8	23.6	[["USR", 29]]
OTU19946	S1	NewZetaOtu1	37.4	30.2	[["USR", 29]]
OTU13406	S1	NewZetaOtu1	37.6	31.7	[["USR", 29]]
OTU4904	S1	NewZetaOtu1	36.7	29.6	[["USR", 29]]
OTU21611	S1	NewZetaOtu1	39.2	31.9	[["USR", 29]]
OTU10217	S1	NewZetaOtu1	39.7	31.7	[["USR", 29]]
OTU1338	S1	NewZetaOtu1	38.9	30.0	[["USR", 29]]
OTU15236	S1	NewZetaOtu1	39.4	30.8	[["USR", 29]]
OTU15884	S1	NewZetaOtu1	32.0	27.1	[["USR", 29]]
OTU13915	S1	NewZetaOtu1	39.4	31.0	[["USR", 29]]
OTU344	S1	NewZetaOtu1	39.5	32.9	[["USR", 29]]
OTU4278	S1	NewZetaOtu1	37.8	28.9	[["USR", 29]]
OTU4936	S1	NewZetaOtu1	38.0	29.3	[["USR", 29]]
OTU18599	S1	NewZetaOtu1	38.0	29.5	[["USR", 29]]
OTU19145	S1	NewZetaOtu1	38.2	29.9	[["USR", 29]]
OTU4236	S1	NewZetaOtu1	30.1	25.8	[["USR", 29]]
OTU4803	S1	NewZetaOtu1	30.9	26.3	[["USR", 29]]
OTU7065	S1	NewZetaOtu1	38.2	29.9	[["USR", 29]]
OTU14245	S1	NewZetaOtu1	39.2	31.6	[["USR", 29]]
OTU17551	S1	NewZetaOtu1	29.5	25.0	[["USR", 29]]
OTU18029	S1	NewZetaOtu1	29.7	25.7	[["USR", 29]]
OTU7928	S1	NewZetaOtu1	29.7	25.7	[["USR", 29]]
OTU10804	S1	NewZetaOtu1	29.6	25.2	[["USR", 29]]
OTU8637	S1	NewZetaOtu1	35.4	28.3	[["USR", 29]]
OTU2670	S1	NewZetaOtu1	29.6	25.1	[["USR", 29]]
OTU12564	S1	NewZetaOtu2	31.8	26.9	[["USR", 26]]
OTU7992	S1	NewZetaOtu2	39.1	30.2	[["USR", 26]]
OTU1451	S1	NewZetaOtu2	38.3	29.3	[["USR", 26]]
OTU21297	S1	NewZetaOtu2	30.0	25.3	[["USR", 26]]
OTU21865	S1	NewZetaOtu2	38.2	28.9	[["USR", 26]]
OTU3079	S1	NewZetaOtu2	30.0	25.2	[["USR", 26]]
OTU10163	S1	NewZetaOtu2	29.4	24.5	[["USR", 26]]
OTU9003	S1	NewZetaOtu2	29.9	24.9	[["USR", 26]]
OTU15527	S1	NewZetaOtu2	30.3	26.3	[["USR", 26]]
OTU12705	S1	NewZetaOtu2	29.6	25.3	[["USR", 26]]
OTU6999	S1	NewZetaOtu2	38.2	29.6	[["USR", 26]]
OTU5475	S1	NewZetaOtu2	35.2	28.3	[["USR", 26]]
OTU3677	S1	NewZetaOtu2	34.8	27.9	[["USR", 26]]
OTU20999	S1	NewZetaOtu2	30.6	26.1	[["USR", 26]]
OTU8625	S1	NewZetaOtu2	38.2	29.0	[["USR", 26]]
OTU19583	S1	NewZetaOtu2	30.0	25.0	[["USR", 26]]
OTU3748	S1	NewZetaOtu2	35.1	28.1	[["USR", 26]]
OTU18298	S1	NewZetaOtu2	39.8	31.2	[["USR", 26]]
OTU9325	S1	NewZetaOtu2	30.2	25.6	[["USR", 26]]
OTU15599	S1	NewZetaOtu2	38.4	29.6	[["USR", 26]]
OTU11317	S1	NewZetaOtu2	39.7	31.0	[["USR", 26]]
OTU20889	S1	NewZetaOtu2	39.9	31.5	[["USR", 26]]
OTU38	S1	NewZetaOtu2	39.7	31.5	[["USR", 26]]
OTU9783	S1	NewZetaOtu2	36.0	28.5	[["USR", 26]]
OTU15041	S1	NewZetaOtu2	40.2	31.7	[["USR", 26]]
OTU1968	S1	NewZetaOtu2	30.6	26.1	[["USR", 26]]
OTU10078	S1	OP3Div5	39.2	32.8	[["USR", 10], ["OP3Div5", 10]]
OTU20365	S1	OP3Div5	38.9	31.2	[["USR", 10], ["OP3Div5", 10]]
OTU5236	S1	OP3Div5	39.2	32.8	[["USR", 10], ["OP3Div5", 10]]
OTU5561	S1	OP3Div5	39.2	32.4	[["USR", 10], ["OP3Div5", 10]]
OTU13410	S1	OP3Div5	39.2	33.1	[["USR", 10], ["OP3Div5", 10]]
OTU3234	S1	OP3Div5	39.2	32.1	[["USR", 10], ["OP3Div5", 10]]
OTU13550	S1	OP3Div5	39.2	33.3	[["USR", 10], ["OP3Div5", 10]]
OTU14601	S1	OP3Div5	39.6	32.8	[["USR", 10], ["OP3Div5", 10]]
OTU13323	S1	OP3Div5	39.2	32.4	[["USR", 10], ["OP3Div5", 10]]
OTU16027	S1	OP3Div5	39.2	32.8	[["USR", 10], ["OP3Div5", 10]]
OTU5999	S1	OP3Div2	39.2	32.7	[["USR", 16], ["OP3Div2", 1]]
OTU5997	S1	OP3Div2	38.9	32.5	[["USR", 16], ["OP3Div2", 1]]
OTU6358	S1	OP3Div2	39.0	32.6	[["USR", 16], ["OP3Div2", 1]]
OTU13458	S1	OP3Div2	39.7	32.0	[["USR", 16], ["OP3Div2", 1]]
OTU5773	S1	OP3Div2	38.5	32.4	[["USR", 16], ["OP3Div2", 1]]
OTU5772	S1	OP3Div2	39.8	32.8	[["USR", 16], ["OP3Div2", 1]]
OTU7025	S1	OP3Div2	39.5	33.2	[["USR", 16], ["OP3Div2", 1]]
OTU9256	S1	OP3Div2	29.5	25.0	[["USR", 16], ["OP3Div2", 1]]
OTU2945	S1	OP3Div2	39.8	33.6	[["USR", 16], ["OP3Div2", 1]]
OTU4768	S1	OP3Div2	39.5	32.8	[["USR", 16], ["OP3Div2", 1]]
OTU1575	S1	OP3Div2	30.7	26.1	[["USR", 16], ["OP3Div2", 1]]
OTU15994	S1	OP3Div2	39.5	33.3	[["USR", 16], ["OP3Div2", 1]]
OTU12470	S1	OP3Div2	39.6	33.4	[["USR", 16], ["OP3Div2", 1]]
OTU6489	S1	OP3Div2	30.2	25.7	[["USR", 16], ["OP3Div2", 1]]
OTU19051	S1	OP3Div2	30.0	25.1	[["USR", 16], ["OP3Div2", 1]]
OTU12982	S1	OP3Div2	39.0	32.7	[["USR", 16], ["OP3Div2", 1]]
OTU2530	S1	OP3Div4	39.9	32.2	[["USR", 11], ["OP3Div4", 1]]
OTU14536	S1	OP3Div4	30.8	26.3	[["USR", 11], ["OP3Div4", 1]]
OTU12413	S1	OP3Div4	39.4	30.8	[["USR", 11], ["OP3Div4", 1]]
OTU7743	S1	OP3Div4	39.4	30.8	[["USR", 11], ["OP3Div4", 1]]
OTU310	S1	OP3Div4	39.3	30.1	[["USR", 11], ["OP3Div4", 1]]
OTU20188	S1	OP3Div4	30.1	26.1	[["USR", 11], ["OP3Div4", 1]]
OTU13135	S1	OP3Div4	39.5	31.8	[["USR", 11], ["OP3Div4", 1]]
OTU1157	S1	OP3Div4	39.9	31.5	[["USR", 11], ["OP3Div4", 1]]
OTU15806	S1	OP3Div4	39.7	31.5	[["USR", 11], ["OP3Div4", 1]]
OTU3580	S1	OP3Div4	39.6	31.1	[["USR", 11], ["OP3Div4", 1]]
OTU4509	S1	OP3Div4	32.4	27.3	[["USR", 11], ["OP3Div4", 1]]
OTU11378	S1	NewZetaOtu3	37.9	29.6	[["USR", 10]]
OTU16072	S1	NewZetaOtu3	38.1	30.3	[["USR", 10]]
OTU10277	S1	NewZetaOtu3	39.6	30.6	[["USR", 10]]
OTU17080	S1	NewZetaOtu3	36.6	29.1	[["USR", 10]]
OTU11538	S1	NewZetaOtu3	37.2	29.3	[["USR", 10]]
OTU11766	S1	NewZetaOtu3	37.7	30.6	[["USR", 10]]
OTU2913	S1	NewZetaOtu3	37.6	31.7	[["USR", 10]]
OTU14859	S1	NewZetaOtu3	37.1	31.4	[["USR", 10]]
OTU9043	S1	NewZetaOtu3	36.4	30.0	[["USR", 10]]
OTU1301	S1	NewZetaOtu3	35.7	28.3	[["USR", 10]]
OTU14398	S1	OP3Div4	33.0	27.4	[["USR", 7], ["OP3Div4", 2]]
OTU19492	S1	OP3Div4	30.0	25.6	[["USR", 7], ["OP3Div4", 2]]
OTU15180	S1	OP3Div4	39.0	30.5	[["USR", 7], ["OP3Div4", 2]]
OTU16294	S1	OP3Div4	31.5	26.9	[["USR", 7], ["OP3Div4", 2]]
OTU6990	S1	OP3Div4	37.5	28.9	[["USR", 7], ["OP3Div4", 2]]
OTU17748	S1	OP3Div4	30.5	25.9	[["USR", 7], ["OP3Div4", 2]]
OTU13531	S1	OP3Div4	28.6	23.9	[["USR", 7], ["OP3Div4", 2]]
OTU10911	S1	NewZetaOtu4	33.3	31.3	[["USR", 4]]
OTU4489	S1	NewZetaOtu4	33.5	30.0	[["USR", 4]]
OTU19613	S1	NewZetaOtu4	33.1	30.0	[["USR", 4]]
OTU5796	S1	NewZetaOtu4	34.8	30.0	[["USR", 4]]
OTU6374	S1	NewZetaOtu5	40.0	33.7	[["USR", 3]]
OTU16727	S1	NewZetaOtu5	40.2	33.0	[["USR", 3]]
OTU4191	S1	NewZetaOtu5	39.2	33.2	[["USR", 3]]
OTU2833	S1	NewZetaOtu6	40.4	33.8	[["USR", 3]]
OTU3895	S1	NewZetaOtu6	40.4	32.9	[["USR", 3]]
OTU19552	S1	NewZetaOtu6	40.1	32.7	[["USR", 3]]
OTU8667	S1	NewZetaOtu7	39.4	32.9	[["USR", 3]]
OTU10651	S1	NewZetaOtu7	38.6	31.4	[["USR", 3]]
OTU951	S1	NewZetaOtu7	29.8	25.6	[["USR", 3]]
OTU1853	S1	NewZetaOtu8	40.1	31.9	[["USR", 2]]
OTU15179	S1	NewZetaOtu8	39.6	32.2	[["USR", 2]]
OTU4051	S1	NewZetaOtu9	39.6	30.7	[["USR", 2]]
OTU4455	S1	NewZetaOtu9	27.6	22.4	[["USR", 2]]
OTU15772	S1	NewZetaOtu10	38.9	30.0	[["USR", 2]]
OTU7233	S1	NewZetaOtu10	31.1	26.6	[["USR", 2]]
OTU13333	S1	OP3Div4	40.4	32.8	[["USR", 1], ["OP3Div4", 1]]
OTU2548	S1	NewZetaOtu11	38.1	29.1	[["USR", 2]]
OTU19291	S1	NewZetaOtu11	38.9	29.7	[["USR", 2]]
OTU17690	S1	NewZetaOtu12	40.6	33.9	[["USR", 2]]
OTU15302	S1	NewZetaOtu12	21.4	12.3	[["USR", 2]]
OTU5944	S1	NewZetaOtu13	30.1	25.4	[["USR", 2]]
OTU12505	S1	NewZetaOtu13	39.6	32.3	[["USR", 2]]
OTU3085	S1	NewZetaOtu14	30.5	25.9	[["USR", 2]]
OTU6755	S1	NewZetaOtu14	21.9	12.9	[["USR", 2]]
OTU9259	S1	NewZetaOtu15	34.9	28.2	[["USR", 2]]
OTU13939	S1	NewZetaOtu15	37.1	31.8	[["USR", 2]]
OTU13118	S1	NewZetaOtu16	29.6	25.3	[["USR", 2]]
OTU20319	S1	NewZetaOtu16	37.6	29.6	[["USR", 2]]
OTU17706	S1	NewZetaOtu17	37.7	31.7	[["USR", 2]]
OTU2332	S1	NewZetaOtu17	29.1	24.6	[["USR", 2]]
OTU6480	S1	NewZetaOtu18	37.1	31.0	[["USR", 1]]
OTU16150	S1	NewZetaOtu19	39.4	31.0	[["USR", 1]]
OTU6842	S1	NewZetaOtu20	39.0	32.4	[["USR", 1]]
OTU6618	S1	NewZetaOtu21	38.9	30.0	[["USR", 1]]
OTU3476	S1	NewZetaOtu22	38.2	29.5	[["USR", 1]]
OTU18693	S1	NewZetaOtu23	40.2	32.2	[["USR", 1]]
OTU17708	S1	NewZetaOtu24	39.6	31.8	[["USR", 1]]
OTU14062	S1	NewZetaOtu25	30.3	26.0	[["USR", 1]]
OTU1448	S1	NewZetaOtu26	38.0	32.3	[["USR", 1]]
OTU127	S1	NewZetaOtu27	27.0	21.9	[["USR", 1]]
OTU8488	S1	NewZetaOtu28	30.9	26.6	[["USR", 1]]
OTU919	S1	NewZetaOtu29	38.5	30.0	[["USR", 1]]
OTU9690	S1	NewZetaOtu30	30.1	26.2	[["USR", 1]]
OTU14969	S1	NewZetaOtu31	38.9	32.2	[["USR", 1]]
OTU5880	S1	NewZetaOtu32	33.2	27.4	[["USR", 1]]
